      left      right     bottom        top 
1.00000000 1.00000000 1.00000000 1.00000000 

5.22412E-3 4.14888E-2 1.94902E-2 3.27152E-2 
5.22478E-3 4.14895E-2 1.94909E-2 3.27159E-2 
5.22544E-3 4.14901E-2 1.94916E-2 3.27166E-2 
5.22609E-3 4.14907E-2 1.94922E-2 3.27173E-2 
5.22674E-3 4.14914E-2 1.94929E-2 3.27181E-2 
5.22738E-3 4.14920E-2 1.94936E-2 3.27188E-2 
5.22802E-3 4.14926E-2 1.94942E-2 3.27195E-2 
5.22866E-3 4.14932E-2 1.94949E-2 3.27202E-2 
5.22929E-3 4.14938E-2 1.94955E-2 3.27208E-2 
5.22992E-3 4.14944E-2 1.94962E-2 3.27215E-2 
5.23055E-3 4.14950E-2 1.94968E-2 3.27222E-2 
5.23117E-3 4.14956E-2 1.94975E-2 3.27229E-2 
5.23178E-3 4.14962E-2 1.94981E-2 3.27236E-2 
5.23240E-3 4.14968E-2 1.94988E-2 3.27242E-2 
5.23301E-3 4.14974E-2 1.94994E-2 3.27249E-2 
5.23361E-3 4.14980E-2 1.95000E-2 3.27255E-2 
5.23421E-3 4.14986E-2 1.95006E-2 3.27262E-2 
5.23481E-3 4.14991E-2 1.95012E-2 3.27268E-2 
5.23540E-3 4.14997E-2 1.95019E-2 3.27275E-2 
5.23599E-3 4.15003E-2 1.95025E-2 3.27281E-2 
5.23658E-3 4.15008E-2 1.95031E-2 3.27288E-2 
5.23716E-3 4.15014E-2 1.95037E-2 3.27294E-2 
5.23774E-3 4.15019E-2 1.95043E-2 3.27300E-2 
5.23832E-3 4.15025E-2 1.95049E-2 3.27307E-2 
5.23889E-3 4.15030E-2 1.95054E-2 3.27313E-2 
5.23946E-3 4.15036E-2 1.95060E-2 3.27319E-2 
5.24003E-3 4.15041E-2 1.95066E-2 3.27325E-2 
5.24059E-3 4.15047E-2 1.95072E-2 3.27331E-2 
5.24115E-3 4.15052E-2 1.95078E-2 3.27337E-2 
5.24170E-3 4.15057E-2 1.95083E-2 3.27343E-2 
5.24225E-3 4.15063E-2 1.95089E-2 3.27349E-2 
5.24280E-3 4.15068E-2 1.95095E-2 3.27355E-2 
5.24335E-3 4.15073E-2 1.95100E-2 3.27361E-2 
5.24389E-3 4.15078E-2 1.95106E-2 3.27367E-2 
5.24442E-3 4.15084E-2 1.95111E-2 3.27373E-2 
5.24496E-3 4.15089E-2 1.95117E-2 3.27379E-2 
5.24549E-3 4.15094E-2 1.95122E-2 3.27384E-2 
5.24602E-3 4.15099E-2 1.95128E-2 3.27390E-2 
5.24654E-3 4.15104E-2 1.95133E-2 3.27396E-2 
5.24707E-3 4.15109E-2 1.95138E-2 3.27401E-2 
5.24759E-3 4.15114E-2 1.95144E-2 3.27407E-2 
5.24810E-3 4.15119E-2 1.95149E-2 3.27412E-2 
5.24861E-3 4.15124E-2 1.95154E-2 3.27418E-2 
5.24912E-3 4.15129E-2 1.95159E-2 3.27424E-2 
5.24963E-3 4.15134E-2 1.95164E-2 3.27429E-2 
5.25013E-3 4.15138E-2 1.95170E-2 3.27434E-2 
5.25063E-3 4.15143E-2 1.95175E-2 3.27440E-2 
5.25113E-3 4.15148E-2 1.95180E-2 3.27445E-2 
5.25163E-3 4.15153E-2 1.95185E-2 3.27451E-2 
5.25212E-3 4.15157E-2 1.95190E-2 3.27456E-2 
5.25261E-3 4.15162E-2 1.95195E-2 3.27461E-2 
5.25309E-3 4.15167E-2 1.95200E-2 3.27466E-2 
5.25357E-3 4.15171E-2 1.95205E-2 3.27472E-2 
5.25405E-3 4.15176E-2 1.95210E-2 3.27477E-2 
5.25453E-3 4.15181E-2 1.95214E-2 3.27482E-2 
5.25501E-3 4.15185E-2 1.95219E-2 3.27487E-2 
5.25548E-3 4.15190E-2 1.95224E-2 3.27492E-2 
5.25595E-3 4.15194E-2 1.95229E-2 3.27497E-2 
5.25641E-3 4.15199E-2 1.95234E-2 3.27502E-2 
5.25688E-3 4.15203E-2 1.95238E-2 3.27507E-2 
5.25734E-3 4.15207E-2 1.95243E-2 3.27512E-2 
5.25779E-3 4.15212E-2 1.95248E-2 3.27517E-2 
5.25825E-3 4.15216E-2 1.95252E-2 3.27522E-2 
5.25870E-3 4.15220E-2 1.95257E-2 3.27527E-2 
5.25915E-3 4.15225E-2 1.95261E-2 3.27532E-2 
5.25960E-3 4.15229E-2 1.95266E-2 3.27536E-2 
5.26004E-3 4.15233E-2 1.95270E-2 3.27541E-2 
5.26049E-3 4.15238E-2 1.95275E-2 3.27546E-2 
5.26093E-3 4.15242E-2 1.95279E-2 3.27551E-2 
5.26136E-3 4.15246E-2 1.95284E-2 3.27555E-2 
5.26180E-3 4.15250E-2 1.95288E-2 3.27560E-2 
5.26223E-3 4.15254E-2 1.95292E-2 3.27565E-2 
5.26266E-3 4.15258E-2 1.95297E-2 3.27569E-2 
5.26309E-3 4.15262E-2 1.95301E-2 3.27574E-2 
5.26351E-3 4.15266E-2 1.95305E-2 3.27578E-2 
5.26393E-3 4.15271E-2 1.95310E-2 3.27583E-2 
5.26435E-3 4.15275E-2 1.95314E-2 3.27587E-2 
5.26477E-3 4.15279E-2 1.95318E-2 3.27592E-2 
5.26519E-3 4.15282E-2 1.95322E-2 3.27596E-2 
5.26560E-3 4.15286E-2 1.95326E-2 3.27601E-2 
5.26601E-3 4.15290E-2 1.95331E-2 3.27605E-2 
5.26642E-3 4.15294E-2 1.95335E-2 3.27609E-2 
5.26682E-3 4.15298E-2 1.95339E-2 3.27614E-2 
5.26723E-3 4.15302E-2 1.95343E-2 3.27618E-2 
5.26763E-3 4.15306E-2 1.95347E-2 3.27622E-2 
5.26803E-3 4.15310E-2 1.95351E-2 3.27627E-2 
5.26842E-3 4.15313E-2 1.95355E-2 3.27631E-2 
5.26882E-3 4.15317E-2 1.95359E-2 3.27635E-2 
5.26921E-3 4.15321E-2 1.95363E-2 3.27639E-2 
5.26960E-3 4.15325E-2 1.95367E-2 3.27644E-2 
5.26999E-3 4.15328E-2 1.95371E-2 3.27648E-2 
5.27037E-3 4.15332E-2 1.95374E-2 3.27652E-2 
5.27076E-3 4.15336E-2 1.95378E-2 3.27656E-2 
5.27114E-3 4.15339E-2 1.95382E-2 3.27660E-2 
5.27152E-3 4.15343E-2 1.95386E-2 3.27664E-2 
5.27190E-3 4.15347E-2 1.95390E-2 3.27668E-2 
5.27227E-3 4.15350E-2 1.95393E-2 3.27672E-2 
5.27264E-3 4.15354E-2 1.95397E-2 3.27676E-2 
5.27302E-3 4.15357E-2 1.95401E-2 3.27680E-2 
5.27338E-3 4.15361E-2 1.95405E-2 3.27684E-2 
5.27375E-3 4.15364E-2 1.95408E-2 3.27688E-2 
5.27412E-3 4.15368E-2 1.95412E-2 3.27692E-2 
5.27448E-3 4.15371E-2 1.95416E-2 3.27696E-2 
5.27484E-3 4.15375E-2 1.95419E-2 3.27700E-2 
5.27520E-3 4.15378E-2 1.95423E-2 3.27703E-2 
5.27556E-3 4.15381E-2 1.95426E-2 3.27707E-2 
5.27591E-3 4.15385E-2 1.95430E-2 3.27711E-2 
5.27627E-3 4.15388E-2 1.95433E-2 3.27715E-2 
5.27662E-3 4.15392E-2 1.95437E-2 3.27718E-2 
5.27697E-3 4.15395E-2 1.95440E-2 3.27722E-2 
5.27732E-3 4.15398E-2 1.95444E-2 3.27726E-2 
5.27766E-3 4.15401E-2 1.95447E-2 3.27730E-2 
5.27801E-3 4.15405E-2 1.95451E-2 3.27733E-2 
5.27835E-3 4.15408E-2 1.95454E-2 3.27737E-2 
5.27869E-3 4.15411E-2 1.95458E-2 3.27741E-2 
5.27903E-3 4.15415E-2 1.95461E-2 3.27744E-2 
5.27937E-3 4.15418E-2 1.95464E-2 3.27748E-2 
5.27970E-3 4.15421E-2 1.95468E-2 3.27751E-2 
5.28003E-3 4.15424E-2 1.95471E-2 3.27755E-2 
5.28037E-3 4.15427E-2 1.95474E-2 3.27758E-2 
5.28070E-3 4.15430E-2 1.95477E-2 3.27762E-2 
5.28102E-3 4.15433E-2 1.95481E-2 3.27765E-2 
5.28135E-3 4.15437E-2 1.95484E-2 3.27769E-2 
5.28167E-3 4.15440E-2 1.95487E-2 3.27772E-2 
5.28200E-3 4.15443E-2 1.95490E-2 3.27776E-2 
5.28232E-3 4.15446E-2 1.95494E-2 3.27779E-2 
5.28264E-3 4.15449E-2 1.95497E-2 3.27783E-2 
5.28296E-3 4.15452E-2 1.95500E-2 3.27786E-2 
5.28327E-3 4.15455E-2 1.95503E-2 3.27789E-2 
5.28359E-3 4.15458E-2 1.95506E-2 3.27793E-2 
5.28390E-3 4.15461E-2 1.95509E-2 3.27796E-2 
5.28421E-3 4.15464E-2 1.95512E-2 3.27799E-2 
5.28452E-3 4.15467E-2 1.95515E-2 3.27803E-2 
5.28483E-3 4.15470E-2 1.95519E-2 3.27806E-2 
5.28514E-3 4.15473E-2 1.95522E-2 3.27809E-2 
5.28544E-3 4.15476E-2 1.95525E-2 3.27812E-2 
5.28575E-3 4.15478E-2 1.95528E-2 3.27816E-2 
5.28605E-3 4.15481E-2 1.95531E-2 3.27819E-2 
5.28635E-3 4.15484E-2 1.95534E-2 3.27822E-2 
5.28665E-3 4.15487E-2 1.95537E-2 3.27825E-2 
5.28695E-3 4.15490E-2 1.95539E-2 3.27828E-2 
5.28724E-3 4.15493E-2 1.95542E-2 3.27831E-2 
5.28754E-3 4.15495E-2 1.95545E-2 3.27835E-2 
5.28783E-3 4.15498E-2 1.95548E-2 3.27838E-2 
5.28812E-3 4.15501E-2 1.95551E-2 3.27841E-2 
5.28841E-3 4.15504E-2 1.95554E-2 3.27844E-2 
5.28870E-3 4.15506E-2 1.95557E-2 3.27847E-2 
5.28899E-3 4.15509E-2 1.95560E-2 3.27850E-2 
5.28927E-3 4.15512E-2 1.95562E-2 3.27853E-2 
5.28956E-3 4.15515E-2 1.95565E-2 3.27856E-2 
5.28984E-3 4.15517E-2 1.95568E-2 3.27859E-2 
5.29012E-3 4.15520E-2 1.95571E-2 3.27862E-2 
5.29040E-3 4.15523E-2 1.95574E-2 3.27865E-2 
5.29068E-3 4.15525E-2 1.95576E-2 3.27868E-2 
5.29096E-3 4.15528E-2 1.95579E-2 3.27871E-2 
5.29123E-3 4.15531E-2 1.95582E-2 3.27874E-2 
5.29151E-3 4.15533E-2 1.95585E-2 3.27877E-2 
5.29178E-3 4.15536E-2 1.95587E-2 3.27879E-2 
5.29205E-3 4.15538E-2 1.95590E-2 3.27882E-2 
5.29232E-3 4.15541E-2 1.95593E-2 3.27885E-2 
5.29259E-3 4.15543E-2 1.95595E-2 3.27888E-2 
5.29286E-3 4.15546E-2 1.95598E-2 3.27891E-2 
5.29313E-3 4.15549E-2 1.95600E-2 3.27894E-2 
5.29339E-3 4.15551E-2 1.95603E-2 3.27896E-2 
5.29366E-3 4.15554E-2 1.95606E-2 3.27899E-2 
5.29392E-3 4.15556E-2 1.95608E-2 3.27902E-2 
5.29418E-3 4.15558E-2 1.95611E-2 3.27905E-2 
5.29444E-3 4.15561E-2 1.95613E-2 3.27907E-2 
5.29470E-3 4.15563E-2 1.95616E-2 3.27910E-2 
5.29496E-3 4.15566E-2 1.95618E-2 3.27913E-2 
5.29521E-3 4.15568E-2 1.95621E-2 3.27916E-2 
5.29547E-3 4.15571E-2 1.95623E-2 3.27918E-2 
5.29572E-3 4.15573E-2 1.95626E-2 3.27921E-2 
5.29597E-3 4.15575E-2 1.95628E-2 3.27924E-2 
5.29622E-3 4.15578E-2 1.95631E-2 3.27926E-2 
5.29647E-3 4.15580E-2 1.95633E-2 3.27929E-2 
5.29672E-3 4.15583E-2 1.95636E-2 3.27932E-2 
5.29697E-3 4.15585E-2 1.95638E-2 3.27934E-2 
5.29722E-3 4.15587E-2 1.95641E-2 3.27937E-2 
5.29746E-3 4.15590E-2 1.95643E-2 3.27939E-2 
5.29770E-3 4.15592E-2 1.95645E-2 3.27942E-2 
5.29795E-3 4.15594E-2 1.95648E-2 3.27944E-2 
5.29819E-3 4.15597E-2 1.95650E-2 3.27947E-2 
5.29843E-3 4.15599E-2 1.95652E-2 3.27950E-2 
5.29867E-3 4.15601E-2 1.95655E-2 3.27952E-2 
5.29891E-3 4.15603E-2 1.95657E-2 3.27955E-2 
5.29914E-3 4.15606E-2 1.95659E-2 3.27957E-2 
5.29938E-3 4.15608E-2 1.95662E-2 3.27960E-2 
5.29961E-3 4.15610E-2 1.95664E-2 3.27962E-2 
5.29985E-3 4.15612E-2 1.95666E-2 3.27964E-2 
5.30008E-3 4.15614E-2 1.95669E-2 3.27967E-2 
5.30031E-3 4.15617E-2 1.95671E-2 3.27969E-2 
5.30054E-3 4.15619E-2 1.95673E-2 3.27972E-2 
5.30077E-3 4.15621E-2 1.95675E-2 3.27974E-2 
5.30100E-3 4.15623E-2 1.95678E-2 3.27977E-2 
5.30123E-3 4.15625E-2 1.95680E-2 3.27979E-2 
5.30145E-3 4.15627E-2 1.95682E-2 3.27981E-2 
5.30168E-3 4.15630E-2 1.95684E-2 3.27984E-2 
5.30190E-3 4.15632E-2 1.95686E-2 3.27986E-2 
5.30212E-3 4.15634E-2 1.95688E-2 3.27988E-2 
5.30234E-3 4.15636E-2 1.95691E-2 3.27991E-2 
5.30256E-3 4.15638E-2 1.95693E-2 3.27993E-2 
5.30278E-3 4.15640E-2 1.95695E-2 3.27995E-2 
5.30300E-3 4.15642E-2 1.95697E-2 3.27998E-2 
5.30322E-3 4.15644E-2 1.95699E-2 3.28000E-2 
5.30344E-3 4.15646E-2 1.95701E-2 3.28002E-2 
5.30365E-3 4.15648E-2 1.95703E-2 3.28004E-2 
5.30387E-3 4.15650E-2 1.95705E-2 3.28007E-2 
5.30408E-3 4.15652E-2 1.95708E-2 3.28009E-2 
5.30429E-3 4.15654E-2 1.95710E-2 3.28011E-2 
5.30450E-3 4.15656E-2 1.95712E-2 3.28013E-2 
5.30471E-3 4.15658E-2 1.95714E-2 3.28016E-2 
5.30492E-3 4.15660E-2 1.95716E-2 3.28018E-2 
5.30513E-3 4.15662E-2 1.95718E-2 3.28020E-2 
5.30534E-3 4.15664E-2 1.95720E-2 3.28022E-2 
5.30555E-3 4.15666E-2 1.95722E-2 3.28024E-2 
5.30575E-3 4.15668E-2 1.95724E-2 3.28026E-2 
5.30596E-3 4.15670E-2 1.95726E-2 3.28029E-2 
5.30616E-3 4.15672E-2 1.95728E-2 3.28031E-2 
5.30636E-3 4.15674E-2 1.95730E-2 3.28033E-2 
5.30657E-3 4.15676E-2 1.95732E-2 3.28035E-2 
5.30677E-3 4.15678E-2 1.95734E-2 3.28037E-2 
5.30697E-3 4.15680E-2 1.95736E-2 3.28039E-2 
5.30717E-3 4.15681E-2 1.95737E-2 3.28041E-2 
5.30736E-3 4.15683E-2 1.95739E-2 3.28043E-2 
5.30756E-3 4.15685E-2 1.95741E-2 3.28045E-2 
5.30776E-3 4.15687E-2 1.95743E-2 3.28047E-2 
5.30795E-3 4.15689E-2 1.95745E-2 3.28049E-2 
5.30815E-3 4.15691E-2 1.95747E-2 3.28051E-2 
5.30834E-3 4.15693E-2 1.95749E-2 3.28054E-2 
5.30854E-3 4.15694E-2 1.95751E-2 3.28056E-2 
5.30873E-3 4.15696E-2 1.95753E-2 3.28058E-2 
5.30892E-3 4.15698E-2 1.95754E-2 3.28060E-2 
5.30911E-3 4.15700E-2 1.95756E-2 3.28062E-2 
5.30930E-3 4.15702E-2 1.95758E-2 3.28064E-2 
5.30949E-3 4.15703E-2 1.95760E-2 3.28065E-2 
5.30968E-3 4.15705E-2 1.95762E-2 3.28067E-2 
5.30986E-3 4.15707E-2 1.95764E-2 3.28069E-2 
5.31005E-3 4.15709E-2 1.95765E-2 3.28071E-2 
5.31023E-3 4.15710E-2 1.95767E-2 3.28073E-2 
5.31042E-3 4.15712E-2 1.95769E-2 3.28075E-2 
5.31060E-3 4.15714E-2 1.95771E-2 3.28077E-2 
5.31078E-3 4.15716E-2 1.95772E-2 3.28079E-2 
5.31097E-3 4.15717E-2 1.95774E-2 3.28081E-2 
5.31115E-3 4.15719E-2 1.95776E-2 3.28083E-2 
5.31133E-3 4.15721E-2 1.95778E-2 3.28085E-2 
5.31151E-3 4.15722E-2 1.95779E-2 3.28087E-2 
5.31169E-3 4.15724E-2 1.95781E-2 3.28088E-2 
5.31187E-3 4.15726E-2 1.95783E-2 3.28090E-2 
5.31204E-3 4.15728E-2 1.95785E-2 3.28092E-2 
5.31222E-3 4.15729E-2 1.95786E-2 3.28094E-2 
5.31239E-3 4.15731E-2 1.95788E-2 3.28096E-2 
5.31257E-3 4.15732E-2 1.95790E-2 3.28098E-2 
5.31274E-3 4.15734E-2 1.95791E-2 3.28100E-2 
5.31292E-3 4.15736E-2 1.95793E-2 3.28101E-2 
5.31309E-3 4.15737E-2 1.95795E-2 3.28103E-2 
5.31326E-3 4.15739E-2 1.95796E-2 3.28105E-2 
5.31343E-3 4.15741E-2 1.95798E-2 3.28107E-2 
5.31360E-3 4.15742E-2 1.95800E-2 3.28108E-2 
5.31377E-3 4.15744E-2 1.95801E-2 3.28110E-2 
5.31394E-3 4.15745E-2 1.95803E-2 3.28112E-2 
5.31411E-3 4.15747E-2 1.95804E-2 3.28114E-2 
5.31428E-3 4.15749E-2 1.95806E-2 3.28116E-2 
5.31444E-3 4.15750E-2 1.95808E-2 3.28117E-2 
5.31461E-3 4.15752E-2 1.95809E-2 3.28119E-2 
5.31478E-3 4.15753E-2 1.95811E-2 3.28121E-2 
5.31494E-3 4.15755E-2 1.95812E-2 3.28122E-2 
5.31510E-3 4.15756E-2 1.95814E-2 3.28124E-2 
5.31527E-3 4.15758E-2 1.95816E-2 3.28126E-2 
5.31543E-3 4.15759E-2 1.95817E-2 3.28128E-2 
5.31559E-3 4.15761E-2 1.95819E-2 3.28129E-2 
5.31575E-3 4.15763E-2 1.95820E-2 3.28131E-2 
5.31591E-3 4.15764E-2 1.95822E-2 3.28133E-2 
5.31607E-3 4.15766E-2 1.95823E-2 3.28134E-2 
5.31623E-3 4.15767E-2 1.95825E-2 3.28136E-2 
5.31639E-3 4.15769E-2 1.95826E-2 3.28138E-2 
5.31655E-3 4.15770E-2 1.95828E-2 3.28139E-2 
5.31671E-3 4.15772E-2 1.95829E-2 3.28141E-2 
5.31686E-3 4.15773E-2 1.95831E-2 3.28142E-2 
5.31702E-3 4.15774E-2 1.95832E-2 3.28144E-2 
5.31717E-3 4.15776E-2 1.95834E-2 3.28146E-2 
5.31733E-3 4.15777E-2 1.95835E-2 3.28147E-2 
5.31748E-3 4.15779E-2 1.95837E-2 3.28149E-2 
5.31763E-3 4.15780E-2 1.95838E-2 3.28150E-2 
5.31779E-3 4.15782E-2 1.95840E-2 3.28152E-2 
5.31794E-3 4.15783E-2 1.95841E-2 3.28154E-2 
5.31809E-3 4.15785E-2 1.95843E-2 3.28155E-2 
5.31824E-3 4.15786E-2 1.95844E-2 3.28157E-2 
5.31839E-3 4.15787E-2 1.95846E-2 3.28158E-2 
5.31854E-3 4.15789E-2 1.95847E-2 3.28160E-2 
5.31869E-3 4.15790E-2 1.95848E-2 3.28161E-2 
5.31884E-3 4.15792E-2 1.95850E-2 3.28163E-2 
5.31898E-3 4.15793E-2 1.95851E-2 3.28165E-2 
5.31913E-3 4.15794E-2 1.95853E-2 3.28166E-2 
5.31928E-3 4.15796E-2 1.95854E-2 3.28168E-2 
5.31942E-3 4.15797E-2 1.95855E-2 3.28169E-2 
5.31957E-3 4.15798E-2 1.95857E-2 3.28171E-2 
5.31971E-3 4.15800E-2 1.95858E-2 3.28172E-2 
5.31986E-3 4.15801E-2 1.95860E-2 3.28174E-2 
5.32000E-3 4.15803E-2 1.95861E-2 3.28175E-2 
5.32014E-3 4.15804E-2 1.95862E-2 3.28177E-2 
5.32028E-3 4.15805E-2 1.95864E-2 3.28178E-2 
5.32043E-3 4.15807E-2 1.95865E-2 3.28179E-2 
5.32057E-3 4.15808E-2 1.95866E-2 3.28181E-2 
5.32071E-3 4.15809E-2 1.95868E-2 3.28182E-2 
5.32085E-3 4.15811E-2 1.95869E-2 3.28184E-2 
5.32099E-3 4.15812E-2 1.95870E-2 3.28185E-2 
5.32112E-3 4.15813E-2 1.95872E-2 3.28187E-2 
5.32126E-3 4.15814E-2 1.95873E-2 3.28188E-2 
5.32140E-3 4.15816E-2 1.95874E-2 3.28190E-2 
5.32154E-3 4.15817E-2 1.95876E-2 3.28191E-2 
5.32167E-3 4.15818E-2 1.95877E-2 3.28192E-2 
5.32181E-3 4.15820E-2 1.95878E-2 3.28194E-2 
5.32194E-3 4.15821E-2 1.95880E-2 3.28195E-2 
5.32208E-3 4.15822E-2 1.95881E-2 3.28197E-2 
5.32221E-3 4.15823E-2 1.95882E-2 3.28198E-2 
5.32234E-3 4.15825E-2 1.95883E-2 3.28199E-2 
5.32248E-3 4.15826E-2 1.95885E-2 3.28201E-2 
5.32261E-3 4.15827E-2 1.95886E-2 3.28202E-2 
5.32274E-3 4.15828E-2 1.95887E-2 3.28204E-2 
5.32287E-3 4.15830E-2 1.95888E-2 3.28205E-2 
5.32300E-3 4.15831E-2 1.95890E-2 3.28206E-2 
5.32313E-3 4.15832E-2 1.95891E-2 3.28208E-2 
5.32326E-3 4.15833E-2 1.95892E-2 3.28209E-2 
5.32339E-3 4.15835E-2 1.95893E-2 3.28210E-2 
5.32352E-3 4.15836E-2 1.95895E-2 3.28212E-2 
5.32365E-3 4.15837E-2 1.95896E-2 3.28213E-2 
5.32378E-3 4.15838E-2 1.95897E-2 3.28214E-2 
5.32390E-3 4.15839E-2 1.95898E-2 3.28216E-2 
5.32403E-3 4.15841E-2 1.95900E-2 3.28217E-2 
5.32416E-3 4.15842E-2 1.95901E-2 3.28218E-2 
5.32428E-3 4.15843E-2 1.95902E-2 3.28219E-2 
5.32441E-3 4.15844E-2 1.95903E-2 3.28221E-2 
5.32453E-3 4.15845E-2 1.95904E-2 3.28222E-2 
5.32466E-3 4.15846E-2 1.95905E-2 3.28223E-2 
5.32478E-3 4.15848E-2 1.95907E-2 3.28225E-2 
5.32490E-3 4.15849E-2 1.95908E-2 3.28226E-2 
5.32502E-3 4.15850E-2 1.95909E-2 3.28227E-2 
5.32515E-3 4.15851E-2 1.95910E-2 3.28228E-2 
5.32527E-3 4.15852E-2 1.95911E-2 3.28230E-2 
5.32539E-3 4.15853E-2 1.95912E-2 3.28231E-2 
5.32551E-3 4.15854E-2 1.95914E-2 3.28232E-2 
5.32563E-3 4.15856E-2 1.95915E-2 3.28233E-2 
5.32575E-3 4.15857E-2 1.95916E-2 3.28235E-2 
5.32587E-3 4.15858E-2 1.95917E-2 3.28236E-2 
5.32599E-3 4.15859E-2 1.95918E-2 3.28237E-2 
5.32610E-3 4.15860E-2 1.95919E-2 3.28238E-2 
5.32622E-3 4.15861E-2 1.95920E-2 3.28240E-2 
5.32634E-3 4.15862E-2 1.95921E-2 3.28241E-2 
5.32646E-3 4.15863E-2 1.95923E-2 3.28242E-2 
5.32657E-3 4.15864E-2 1.95924E-2 3.28243E-2 
5.32669E-3 4.15866E-2 1.95925E-2 3.28244E-2 
5.32680E-3 4.15867E-2 1.95926E-2 3.28246E-2 
5.32692E-3 4.15868E-2 1.95927E-2 3.28247E-2 
5.32703E-3 4.15869E-2 1.95928E-2 3.28248E-2 
5.32715E-3 4.15870E-2 1.95929E-2 3.28249E-2 
5.32726E-3 4.15871E-2 1.95930E-2 3.28250E-2 
5.32737E-3 4.15872E-2 1.95931E-2 3.28251E-2 
5.32748E-3 4.15873E-2 1.95932E-2 3.28253E-2 
5.32760E-3 4.15874E-2 1.95933E-2 3.28254E-2 
5.32771E-3 4.15875E-2 1.95934E-2 3.28255E-2 
5.32782E-3 4.15876E-2 1.95936E-2 3.28256E-2 
5.32793E-3 4.15877E-2 1.95937E-2 3.28257E-2 
5.32804E-3 4.15878E-2 1.95938E-2 3.28258E-2 
5.32815E-3 4.15879E-2 1.95939E-2 3.28260E-2 
5.32826E-3 4.15880E-2 1.95940E-2 3.28261E-2 
5.32837E-3 4.15881E-2 1.95941E-2 3.28262E-2 
5.32848E-3 4.15882E-2 1.95942E-2 3.28263E-2 
5.32859E-3 4.15883E-2 1.95943E-2 3.28264E-2 
5.32869E-3 4.15884E-2 1.95944E-2 3.28265E-2 
5.32880E-3 4.15885E-2 1.95945E-2 3.28266E-2 
5.32891E-3 4.15886E-2 1.95946E-2 3.28267E-2 
5.32901E-3 4.15887E-2 1.95947E-2 3.28268E-2 
5.32912E-3 4.15888E-2 1.95948E-2 3.28270E-2 
5.32923E-3 4.15889E-2 1.95949E-2 3.28271E-2 
5.32933E-3 4.15890E-2 1.95950E-2 3.28272E-2 
5.32944E-3 4.15891E-2 1.95951E-2 3.28273E-2 
5.32954E-3 4.15892E-2 1.95952E-2 3.28274E-2 
5.32964E-3 4.15893E-2 1.95953E-2 3.28275E-2 
5.32975E-3 4.15894E-2 1.95954E-2 3.28276E-2 
5.32985E-3 4.15895E-2 1.95955E-2 3.28277E-2 
5.32995E-3 4.15896E-2 1.95956E-2 3.28278E-2 
5.33006E-3 4.15897E-2 1.95957E-2 3.28279E-2 
5.33016E-3 4.15898E-2 1.95958E-2 3.28280E-2 
5.33026E-3 4.15899E-2 1.95959E-2 3.28281E-2 
5.33036E-3 4.15900E-2 1.95960E-2 3.28282E-2 
5.33046E-3 4.15901E-2 1.95961E-2 3.28283E-2 
5.33056E-3 4.15902E-2 1.95962E-2 3.28284E-2 
5.33066E-3 4.15903E-2 1.95963E-2 3.28285E-2 
5.33076E-3 4.15904E-2 1.95963E-2 3.28287E-2 
5.33086E-3 4.15905E-2 1.95964E-2 3.28288E-2 
5.33096E-3 4.15906E-2 1.95965E-2 3.28289E-2 
5.33106E-3 4.15907E-2 1.95966E-2 3.28290E-2 
5.33116E-3 4.15908E-2 1.95967E-2 3.28291E-2 
5.33126E-3 4.15908E-2 1.95968E-2 3.28292E-2 
5.33135E-3 4.15909E-2 1.95969E-2 3.28293E-2 
5.33145E-3 4.15910E-2 1.95970E-2 3.28294E-2 
5.33155E-3 4.15911E-2 1.95971E-2 3.28295E-2 
5.33164E-3 4.15912E-2 1.95972E-2 3.28296E-2 
5.33174E-3 4.15913E-2 1.95973E-2 3.28297E-2 
5.33183E-3 4.15914E-2 1.95974E-2 3.28298E-2 
5.33193E-3 4.15915E-2 1.95974E-2 3.28299E-2 
5.33202E-3 4.15916E-2 1.95975E-2 3.28300E-2 
5.33212E-3 4.15917E-2 1.95976E-2 3.28301E-2 
5.33221E-3 4.15917E-2 1.95977E-2 3.28301E-2 
5.33231E-3 4.15918E-2 1.95978E-2 3.28302E-2 
5.33240E-3 4.15919E-2 1.95979E-2 3.28303E-2 
5.33249E-3 4.15920E-2 1.95980E-2 3.28304E-2 
5.33259E-3 4.15921E-2 1.95981E-2 3.28305E-2 
5.33268E-3 4.15922E-2 1.95982E-2 3.28306E-2 
5.33277E-3 4.15923E-2 1.95982E-2 3.28307E-2 
5.33286E-3 4.15924E-2 1.95983E-2 3.28308E-2 
5.33295E-3 4.15924E-2 1.95984E-2 3.28309E-2 
5.33304E-3 4.15925E-2 1.95985E-2 3.28310E-2 
5.33313E-3 4.15926E-2 1.95986E-2 3.28311E-2 
5.33322E-3 4.15927E-2 1.95987E-2 3.28312E-2 
5.33331E-3 4.15928E-2 1.95988E-2 3.28313E-2 
5.33340E-3 4.15929E-2 1.95988E-2 3.28314E-2 
5.33349E-3 4.15929E-2 1.95989E-2 3.28315E-2 
5.33358E-3 4.15930E-2 1.95990E-2 3.28316E-2 
5.33367E-3 4.15931E-2 1.95991E-2 3.28317E-2 
5.33376E-3 4.15932E-2 1.95992E-2 3.28317E-2 
5.33385E-3 4.15933E-2 1.95993E-2 3.28318E-2 
