      left      right     bottom        top 
1.00000000 1.00000000 1.00000000 1.00000000 

4.29551E-3 1.61315E-2 1.24871E-3 3.27850E-2 
4.29557E-3 1.61316E-2 1.24874E-3 3.27850E-2 
4.29563E-3 1.61317E-2 1.24878E-3 3.27849E-2 
4.29568E-3 1.61318E-2 1.24881E-3 3.27849E-2 
4.29574E-3 1.61319E-2 1.24884E-3 3.27849E-2 
4.29580E-3 1.61320E-2 1.24887E-3 3.27848E-2 
4.29585E-3 1.61321E-2 1.24890E-3 3.27848E-2 
4.29590E-3 1.61322E-2 1.24893E-3 3.27848E-2 
4.29596E-3 1.61322E-2 1.24896E-3 3.27847E-2 
4.29601E-3 1.61323E-2 1.24899E-3 3.27847E-2 
4.29606E-3 1.61324E-2 1.24902E-3 3.27847E-2 
4.29612E-3 1.61325E-2 1.24905E-3 3.27846E-2 
4.29617E-3 1.61326E-2 1.24907E-3 3.27846E-2 
4.29622E-3 1.61327E-2 1.24910E-3 3.27846E-2 
4.29627E-3 1.61328E-2 1.24913E-3 3.27845E-2 
4.29632E-3 1.61328E-2 1.24916E-3 3.27845E-2 
4.29637E-3 1.61329E-2 1.24918E-3 3.27845E-2 
4.29642E-3 1.61330E-2 1.24921E-3 3.27844E-2 
4.29647E-3 1.61331E-2 1.24924E-3 3.27844E-2 
4.29652E-3 1.61332E-2 1.24926E-3 3.27844E-2 
4.29657E-3 1.61332E-2 1.24929E-3 3.27844E-2 
4.29662E-3 1.61333E-2 1.24932E-3 3.27843E-2 
4.29667E-3 1.61334E-2 1.24934E-3 3.27843E-2 
4.29671E-3 1.61335E-2 1.24937E-3 3.27843E-2 
4.29676E-3 1.61336E-2 1.24939E-3 3.27842E-2 
4.29681E-3 1.61336E-2 1.24942E-3 3.27842E-2 
4.29685E-3 1.61337E-2 1.24944E-3 3.27842E-2 
4.29690E-3 1.61338E-2 1.24946E-3 3.27841E-2 
4.29695E-3 1.61339E-2 1.24949E-3 3.27841E-2 
4.29699E-3 1.61339E-2 1.24951E-3 3.27841E-2 
4.29704E-3 1.61340E-2 1.24953E-3 3.27841E-2 
4.29708E-3 1.61341E-2 1.24956E-3 3.27840E-2 
4.29713E-3 1.61342E-2 1.24958E-3 3.27840E-2 
4.29717E-3 1.61342E-2 1.24960E-3 3.27840E-2 
4.29721E-3 1.61343E-2 1.24963E-3 3.27840E-2 
4.29726E-3 1.61344E-2 1.24965E-3 3.27839E-2 
4.29730E-3 1.61345E-2 1.24967E-3 3.27839E-2 
4.29734E-3 1.61345E-2 1.24969E-3 3.27839E-2 
4.29738E-3 1.61346E-2 1.24971E-3 3.27838E-2 
4.29743E-3 1.61347E-2 1.24973E-3 3.27838E-2 
4.29747E-3 1.61347E-2 1.24975E-3 3.27838E-2 
4.29751E-3 1.61348E-2 1.24978E-3 3.27838E-2 
4.29755E-3 1.61349E-2 1.24980E-3 3.27837E-2 
4.29759E-3 1.61350E-2 1.24982E-3 3.27837E-2 
4.29763E-3 1.61350E-2 1.24984E-3 3.27837E-2 
4.29767E-3 1.61351E-2 1.24986E-3 3.27837E-2 
4.29771E-3 1.61352E-2 1.24988E-3 3.27836E-2 
4.29775E-3 1.61352E-2 1.24989E-3 3.27836E-2 
4.29779E-3 1.61353E-2 1.24991E-3 3.27836E-2 
4.29783E-3 1.61354E-2 1.24993E-3 3.27836E-2 
4.29786E-3 1.61354E-2 1.24995E-3 3.27835E-2 
4.29790E-3 1.61355E-2 1.24997E-3 3.27835E-2 
4.29794E-3 1.61356E-2 1.24999E-3 3.27835E-2 
4.29798E-3 1.61356E-2 1.25001E-3 3.27835E-2 
4.29802E-3 1.61357E-2 1.25002E-3 3.27834E-2 
4.29805E-3 1.61358E-2 1.25004E-3 3.27834E-2 
4.29809E-3 1.61358E-2 1.25006E-3 3.27834E-2 
4.29813E-3 1.61359E-2 1.25008E-3 3.27834E-2 
4.29816E-3 1.61359E-2 1.25009E-3 3.27834E-2 
4.29820E-3 1.61360E-2 1.25011E-3 3.27833E-2 
4.29823E-3 1.61361E-2 1.25013E-3 3.27833E-2 
4.29827E-3 1.61361E-2 1.25015E-3 3.27833E-2 
4.29830E-3 1.61362E-2 1.25016E-3 3.27833E-2 
4.29834E-3 1.61363E-2 1.25018E-3 3.27832E-2 
4.29837E-3 1.61363E-2 1.25019E-3 3.27832E-2 
4.29841E-3 1.61364E-2 1.25021E-3 3.27832E-2 
4.29844E-3 1.61364E-2 1.25023E-3 3.27832E-2 
4.29847E-3 1.61365E-2 1.25024E-3 3.27832E-2 
4.29851E-3 1.61366E-2 1.25026E-3 3.27831E-2 
4.29854E-3 1.61366E-2 1.25027E-3 3.27831E-2 
4.29857E-3 1.61367E-2 1.25029E-3 3.27831E-2 
4.29860E-3 1.61367E-2 1.25030E-3 3.27831E-2 
4.29864E-3 1.61368E-2 1.25032E-3 3.27831E-2 
4.29867E-3 1.61369E-2 1.25033E-3 3.27830E-2 
4.29870E-3 1.61369E-2 1.25035E-3 3.27830E-2 
4.29873E-3 1.61370E-2 1.25036E-3 3.27830E-2 
4.29876E-3 1.61370E-2 1.25038E-3 3.27830E-2 
4.29880E-3 1.61371E-2 1.25039E-3 3.27830E-2 
4.29883E-3 1.61371E-2 1.25040E-3 3.27829E-2 
4.29886E-3 1.61372E-2 1.25042E-3 3.27829E-2 
4.29889E-3 1.61373E-2 1.25043E-3 3.27829E-2 
4.29892E-3 1.61373E-2 1.25044E-3 3.27829E-2 
4.29895E-3 1.61374E-2 1.25046E-3 3.27829E-2 
4.29898E-3 1.61374E-2 1.25047E-3 3.27828E-2 
4.29901E-3 1.61375E-2 1.25048E-3 3.27828E-2 
4.29904E-3 1.61375E-2 1.25050E-3 3.27828E-2 
4.29906E-3 1.61376E-2 1.25051E-3 3.27828E-2 
4.29909E-3 1.61376E-2 1.25052E-3 3.27828E-2 
4.29912E-3 1.61377E-2 1.25053E-3 3.27827E-2 
4.29915E-3 1.61377E-2 1.25055E-3 3.27827E-2 
4.29918E-3 1.61378E-2 1.25056E-3 3.27827E-2 
4.29921E-3 1.61378E-2 1.25057E-3 3.27827E-2 
4.29923E-3 1.61379E-2 1.25058E-3 3.27827E-2 
4.29926E-3 1.61380E-2 1.25059E-3 3.27826E-2 
4.29929E-3 1.61380E-2 1.25061E-3 3.27826E-2 
4.29932E-3 1.61381E-2 1.25062E-3 3.27826E-2 
4.29934E-3 1.61381E-2 1.25063E-3 3.27826E-2 
4.29937E-3 1.61382E-2 1.25064E-3 3.27826E-2 
4.29940E-3 1.61382E-2 1.25065E-3 3.27826E-2 
4.29942E-3 1.61383E-2 1.25066E-3 3.27825E-2 
4.29945E-3 1.61383E-2 1.25067E-3 3.27825E-2 
4.29948E-3 1.61384E-2 1.25068E-3 3.27825E-2 
4.29950E-3 1.61384E-2 1.25069E-3 3.27825E-2 
4.29953E-3 1.61385E-2 1.25070E-3 3.27825E-2 
4.29955E-3 1.61385E-2 1.25072E-3 3.27825E-2 
4.29958E-3 1.61386E-2 1.25073E-3 3.27824E-2 
4.29960E-3 1.61386E-2 1.25074E-3 3.27824E-2 
4.29963E-3 1.61387E-2 1.25075E-3 3.27824E-2 
4.29965E-3 1.61387E-2 1.25076E-3 3.27824E-2 
4.29968E-3 1.61387E-2 1.25077E-3 3.27824E-2 
4.29970E-3 1.61388E-2 1.25078E-3 3.27824E-2 
4.29973E-3 1.61388E-2 1.25078E-3 3.27823E-2 
4.29975E-3 1.61389E-2 1.25079E-3 3.27823E-2 
4.29977E-3 1.61389E-2 1.25080E-3 3.27823E-2 
4.29980E-3 1.61390E-2 1.25081E-3 3.27823E-2 
4.29982E-3 1.61390E-2 1.25082E-3 3.27823E-2 
4.29984E-3 1.61391E-2 1.25083E-3 3.27823E-2 
4.29987E-3 1.61391E-2 1.25084E-3 3.27823E-2 
4.29989E-3 1.61392E-2 1.25085E-3 3.27822E-2 
4.29991E-3 1.61392E-2 1.25086E-3 3.27822E-2 
4.29994E-3 1.61393E-2 1.25087E-3 3.27822E-2 
4.29996E-3 1.61393E-2 1.25088E-3 3.27822E-2 
4.29998E-3 1.61393E-2 1.25088E-3 3.27822E-2 
4.30000E-3 1.61394E-2 1.25089E-3 3.27822E-2 
4.30003E-3 1.61394E-2 1.25090E-3 3.27821E-2 
4.30005E-3 1.61395E-2 1.25091E-3 3.27821E-2 
4.30007E-3 1.61395E-2 1.25092E-3 3.27821E-2 
4.30009E-3 1.61396E-2 1.25092E-3 3.27821E-2 
4.30011E-3 1.61396E-2 1.25093E-3 3.27821E-2 
4.30013E-3 1.61396E-2 1.25094E-3 3.27821E-2 
4.30016E-3 1.61397E-2 1.25095E-3 3.27821E-2 
4.30018E-3 1.61397E-2 1.25096E-3 3.27820E-2 
4.30020E-3 1.61398E-2 1.25096E-3 3.27820E-2 
4.30022E-3 1.61398E-2 1.25097E-3 3.27820E-2 
4.30024E-3 1.61399E-2 1.25098E-3 3.27820E-2 
4.30026E-3 1.61399E-2 1.25099E-3 3.27820E-2 
4.30028E-3 1.61399E-2 1.25099E-3 3.27820E-2 
4.30030E-3 1.61400E-2 1.25100E-3 3.27820E-2 
4.30032E-3 1.61400E-2 1.25101E-3 3.27820E-2 
4.30034E-3 1.61401E-2 1.25101E-3 3.27819E-2 
4.30036E-3 1.61401E-2 1.25102E-3 3.27819E-2 
4.30038E-3 1.61401E-2 1.25103E-3 3.27819E-2 
4.30040E-3 1.61402E-2 1.25103E-3 3.27819E-2 
4.30042E-3 1.61402E-2 1.25104E-3 3.27819E-2 
4.30044E-3 1.61403E-2 1.25105E-3 3.27819E-2 
4.30046E-3 1.61403E-2 1.25105E-3 3.27819E-2 
4.30048E-3 1.61403E-2 1.25106E-3 3.27818E-2 
4.30049E-3 1.61404E-2 1.25107E-3 3.27818E-2 
4.30051E-3 1.61404E-2 1.25107E-3 3.27818E-2 
4.30053E-3 1.61405E-2 1.25108E-3 3.27818E-2 
4.30055E-3 1.61405E-2 1.25109E-3 3.27818E-2 
4.30057E-3 1.61405E-2 1.25109E-3 3.27818E-2 
4.30059E-3 1.61406E-2 1.25110E-3 3.27818E-2 
4.30061E-3 1.61406E-2 1.25110E-3 3.27818E-2 
4.30062E-3 1.61406E-2 1.25111E-3 3.27817E-2 
4.30064E-3 1.61407E-2 1.25112E-3 3.27817E-2 
4.30066E-3 1.61407E-2 1.25112E-3 3.27817E-2 
4.30068E-3 1.61408E-2 1.25113E-3 3.27817E-2 
4.30069E-3 1.61408E-2 1.25113E-3 3.27817E-2 
4.30071E-3 1.61408E-2 1.25114E-3 3.27817E-2 
4.30073E-3 1.61409E-2 1.25114E-3 3.27817E-2 
4.30075E-3 1.61409E-2 1.25115E-3 3.27817E-2 
4.30076E-3 1.61409E-2 1.25115E-3 3.27817E-2 
4.30078E-3 1.61410E-2 1.25116E-3 3.27816E-2 
4.30080E-3 1.61410E-2 1.25117E-3 3.27816E-2 
4.30081E-3 1.61410E-2 1.25117E-3 3.27816E-2 
4.30083E-3 1.61411E-2 1.25118E-3 3.27816E-2 
4.30085E-3 1.61411E-2 1.25118E-3 3.27816E-2 
4.30086E-3 1.61412E-2 1.25119E-3 3.27816E-2 
4.30088E-3 1.61412E-2 1.25119E-3 3.27816E-2 
4.30090E-3 1.61412E-2 1.25120E-3 3.27816E-2 
4.30091E-3 1.61413E-2 1.25120E-3 3.27816E-2 
4.30093E-3 1.61413E-2 1.25121E-3 3.27815E-2 
4.30095E-3 1.61413E-2 1.25121E-3 3.27815E-2 
4.30096E-3 1.61414E-2 1.25121E-3 3.27815E-2 
4.30098E-3 1.61414E-2 1.25122E-3 3.27815E-2 
4.30099E-3 1.61414E-2 1.25122E-3 3.27815E-2 
4.30101E-3 1.61415E-2 1.25123E-3 3.27815E-2 
4.30102E-3 1.61415E-2 1.25123E-3 3.27815E-2 
4.30104E-3 1.61415E-2 1.25124E-3 3.27815E-2 
4.30105E-3 1.61416E-2 1.25124E-3 3.27815E-2 
4.30107E-3 1.61416E-2 1.25125E-3 3.27814E-2 
4.30108E-3 1.61416E-2 1.25125E-3 3.27814E-2 
4.30110E-3 1.61417E-2 1.25125E-3 3.27814E-2 
4.30111E-3 1.61417E-2 1.25126E-3 3.27814E-2 
4.30113E-3 1.61417E-2 1.25126E-3 3.27814E-2 
4.30114E-3 1.61418E-2 1.25127E-3 3.27814E-2 
4.30116E-3 1.61418E-2 1.25127E-3 3.27814E-2 
4.30117E-3 1.61418E-2 1.25127E-3 3.27814E-2 
4.30119E-3 1.61419E-2 1.25128E-3 3.27814E-2 
4.30120E-3 1.61419E-2 1.25128E-3 3.27814E-2 
4.30122E-3 1.61419E-2 1.25129E-3 3.27813E-2 
4.30123E-3 1.61419E-2 1.25129E-3 3.27813E-2 
4.30124E-3 1.61420E-2 1.25129E-3 3.27813E-2 
4.30126E-3 1.61420E-2 1.25130E-3 3.27813E-2 
4.30127E-3 1.61420E-2 1.25130E-3 3.27813E-2 
4.30129E-3 1.61421E-2 1.25131E-3 3.27813E-2 
4.30130E-3 1.61421E-2 1.25131E-3 3.27813E-2 
4.30131E-3 1.61421E-2 1.25131E-3 3.27813E-2 
4.30133E-3 1.61422E-2 1.25132E-3 3.27813E-2 
4.30134E-3 1.61422E-2 1.25132E-3 3.27813E-2 
4.30135E-3 1.61422E-2 1.25132E-3 3.27813E-2 
4.30137E-3 1.61422E-2 1.25133E-3 3.27812E-2 
4.30138E-3 1.61423E-2 1.25133E-3 3.27812E-2 
4.30139E-3 1.61423E-2 1.25133E-3 3.27812E-2 
4.30141E-3 1.61423E-2 1.25134E-3 3.27812E-2 
4.30142E-3 1.61424E-2 1.25134E-3 3.27812E-2 
4.30143E-3 1.61424E-2 1.25134E-3 3.27812E-2 
4.30145E-3 1.61424E-2 1.25135E-3 3.27812E-2 
4.30146E-3 1.61425E-2 1.25135E-3 3.27812E-2 
4.30147E-3 1.61425E-2 1.25135E-3 3.27812E-2 
4.30148E-3 1.61425E-2 1.25135E-3 3.27812E-2 
4.30150E-3 1.61425E-2 1.25136E-3 3.27812E-2 
4.30151E-3 1.61426E-2 1.25136E-3 3.27811E-2 
4.30152E-3 1.61426E-2 1.25136E-3 3.27811E-2 
4.30153E-3 1.61426E-2 1.25137E-3 3.27811E-2 
4.30154E-3 1.61427E-2 1.25137E-3 3.27811E-2 
4.30156E-3 1.61427E-2 1.25137E-3 3.27811E-2 
4.30157E-3 1.61427E-2 1.25138E-3 3.27811E-2 
4.30158E-3 1.61427E-2 1.25138E-3 3.27811E-2 
4.30159E-3 1.61428E-2 1.25138E-3 3.27811E-2 
4.30160E-3 1.61428E-2 1.25138E-3 3.27811E-2 
4.30162E-3 1.61428E-2 1.25139E-3 3.27811E-2 
4.30163E-3 1.61428E-2 1.25139E-3 3.27811E-2 
4.30164E-3 1.61429E-2 1.25139E-3 3.27811E-2 
4.30165E-3 1.61429E-2 1.25139E-3 3.27810E-2 
4.30166E-3 1.61429E-2 1.25140E-3 3.27810E-2 
4.30167E-3 1.61429E-2 1.25140E-3 3.27810E-2 
4.30169E-3 1.61430E-2 1.25140E-3 3.27810E-2 
4.30170E-3 1.61430E-2 1.25140E-3 3.27810E-2 
4.30171E-3 1.61430E-2 1.25141E-3 3.27810E-2 
4.30172E-3 1.61431E-2 1.25141E-3 3.27810E-2 
4.30173E-3 1.61431E-2 1.25141E-3 3.27810E-2 
4.30174E-3 1.61431E-2 1.25141E-3 3.27810E-2 
4.30175E-3 1.61431E-2 1.25142E-3 3.27810E-2 
4.30176E-3 1.61432E-2 1.25142E-3 3.27810E-2 
4.30177E-3 1.61432E-2 1.25142E-3 3.27810E-2 
4.30179E-3 1.61432E-2 1.25142E-3 3.27810E-2 
4.30180E-3 1.61432E-2 1.25142E-3 3.27809E-2 
4.30181E-3 1.61433E-2 1.25143E-3 3.27809E-2 
4.30182E-3 1.61433E-2 1.25143E-3 3.27809E-2 
4.30183E-3 1.61433E-2 1.25143E-3 3.27809E-2 
4.30184E-3 1.61433E-2 1.25143E-3 3.27809E-2 
4.30185E-3 1.61434E-2 1.25144E-3 3.27809E-2 
4.30186E-3 1.61434E-2 1.25144E-3 3.27809E-2 
4.30187E-3 1.61434E-2 1.25144E-3 3.27809E-2 
4.30188E-3 1.61434E-2 1.25144E-3 3.27809E-2 
4.30189E-3 1.61435E-2 1.25144E-3 3.27809E-2 
4.30190E-3 1.61435E-2 1.25144E-3 3.27809E-2 
4.30191E-3 1.61435E-2 1.25145E-3 3.27809E-2 
4.30192E-3 1.61435E-2 1.25145E-3 3.27809E-2 
4.30193E-3 1.61435E-2 1.25145E-3 3.27809E-2 
4.30194E-3 1.61436E-2 1.25145E-3 3.27808E-2 
4.30195E-3 1.61436E-2 1.25145E-3 3.27808E-2 
4.30196E-3 1.61436E-2 1.25146E-3 3.27808E-2 
4.30197E-3 1.61436E-2 1.25146E-3 3.27808E-2 
4.30198E-3 1.61437E-2 1.25146E-3 3.27808E-2 
4.30199E-3 1.61437E-2 1.25146E-3 3.27808E-2 
4.30200E-3 1.61437E-2 1.25146E-3 3.27808E-2 
4.30201E-3 1.61437E-2 1.25146E-3 3.27808E-2 
4.30202E-3 1.61438E-2 1.25147E-3 3.27808E-2 
4.30203E-3 1.61438E-2 1.25147E-3 3.27808E-2 
4.30204E-3 1.61438E-2 1.25147E-3 3.27808E-2 
4.30205E-3 1.61438E-2 1.25147E-3 3.27808E-2 
4.30205E-3 1.61438E-2 1.25147E-3 3.27808E-2 
4.30206E-3 1.61439E-2 1.25147E-3 3.27808E-2 
4.30207E-3 1.61439E-2 1.25148E-3 3.27808E-2 
4.30208E-3 1.61439E-2 1.25148E-3 3.27807E-2 
4.30209E-3 1.61439E-2 1.25148E-3 3.27807E-2 
4.30210E-3 1.61440E-2 1.25148E-3 3.27807E-2 
4.30211E-3 1.61440E-2 1.25148E-3 3.27807E-2 
4.30212E-3 1.61440E-2 1.25148E-3 3.27807E-2 
4.30213E-3 1.61440E-2 1.25148E-3 3.27807E-2 
4.30214E-3 1.61440E-2 1.25149E-3 3.27807E-2 
4.30214E-3 1.61441E-2 1.25149E-3 3.27807E-2 
4.30215E-3 1.61441E-2 1.25149E-3 3.27807E-2 
4.30216E-3 1.61441E-2 1.25149E-3 3.27807E-2 
4.30217E-3 1.61441E-2 1.25149E-3 3.27807E-2 
4.30218E-3 1.61442E-2 1.25149E-3 3.27807E-2 
4.30219E-3 1.61442E-2 1.25149E-3 3.27807E-2 
4.30220E-3 1.61442E-2 1.25149E-3 3.27807E-2 
4.30220E-3 1.61442E-2 1.25150E-3 3.27807E-2 
4.30221E-3 1.61442E-2 1.25150E-3 3.27807E-2 
4.30222E-3 1.61443E-2 1.25150E-3 3.27806E-2 
4.30223E-3 1.61443E-2 1.25150E-3 3.27806E-2 
4.30224E-3 1.61443E-2 1.25150E-3 3.27806E-2 
4.30225E-3 1.61443E-2 1.25150E-3 3.27806E-2 
4.30225E-3 1.61443E-2 1.25150E-3 3.27806E-2 
4.30226E-3 1.61444E-2 1.25150E-3 3.27806E-2 
4.30227E-3 1.61444E-2 1.25150E-3 3.27806E-2 
4.30228E-3 1.61444E-2 1.25151E-3 3.27806E-2 
4.30229E-3 1.61444E-2 1.25151E-3 3.27806E-2 
4.30230E-3 1.61444E-2 1.25151E-3 3.27806E-2 
4.30230E-3 1.61445E-2 1.25151E-3 3.27806E-2 
4.30231E-3 1.61445E-2 1.25151E-3 3.27806E-2 
4.30232E-3 1.61445E-2 1.25151E-3 3.27806E-2 
4.30233E-3 1.61445E-2 1.25151E-3 3.27806E-2 
4.30233E-3 1.61445E-2 1.25151E-3 3.27806E-2 
4.30234E-3 1.61446E-2 1.25151E-3 3.27806E-2 
4.30235E-3 1.61446E-2 1.25152E-3 3.27806E-2 
4.30236E-3 1.61446E-2 1.25152E-3 3.27805E-2 
4.30237E-3 1.61446E-2 1.25152E-3 3.27805E-2 
4.30237E-3 1.61446E-2 1.25152E-3 3.27805E-2 
4.30238E-3 1.61447E-2 1.25152E-3 3.27805E-2 
4.30239E-3 1.61447E-2 1.25152E-3 3.27805E-2 
4.30240E-3 1.61447E-2 1.25152E-3 3.27805E-2 
4.30240E-3 1.61447E-2 1.25152E-3 3.27805E-2 
4.30241E-3 1.61447E-2 1.25152E-3 3.27805E-2 
4.30242E-3 1.61447E-2 1.25152E-3 3.27805E-2 
4.30242E-3 1.61448E-2 1.25152E-3 3.27805E-2 
4.30243E-3 1.61448E-2 1.25152E-3 3.27805E-2 
4.30244E-3 1.61448E-2 1.25153E-3 3.27805E-2 
4.30245E-3 1.61448E-2 1.25153E-3 3.27805E-2 
4.30245E-3 1.61448E-2 1.25153E-3 3.27805E-2 
4.30246E-3 1.61449E-2 1.25153E-3 3.27805E-2 
4.30247E-3 1.61449E-2 1.25153E-3 3.27805E-2 
4.30248E-3 1.61449E-2 1.25153E-3 3.27805E-2 
4.30248E-3 1.61449E-2 1.25153E-3 3.27805E-2 
4.30249E-3 1.61449E-2 1.25153E-3 3.27805E-2 
4.30250E-3 1.61449E-2 1.25153E-3 3.27804E-2 
4.30250E-3 1.61450E-2 1.25153E-3 3.27804E-2 
4.30251E-3 1.61450E-2 1.25153E-3 3.27804E-2 
4.30252E-3 1.61450E-2 1.25153E-3 3.27804E-2 
4.30252E-3 1.61450E-2 1.25153E-3 3.27804E-2 
4.30253E-3 1.61450E-2 1.25153E-3 3.27804E-2 
4.30254E-3 1.61450E-2 1.25154E-3 3.27804E-2 
4.30254E-3 1.61451E-2 1.25154E-3 3.27804E-2 
4.30255E-3 1.61451E-2 1.25154E-3 3.27804E-2 
4.30256E-3 1.61451E-2 1.25154E-3 3.27804E-2 
4.30256E-3 1.61451E-2 1.25154E-3 3.27804E-2 
4.30257E-3 1.61451E-2 1.25154E-3 3.27804E-2 
4.30258E-3 1.61452E-2 1.25154E-3 3.27804E-2 
4.30258E-3 1.61452E-2 1.25154E-3 3.27804E-2 
4.30259E-3 1.61452E-2 1.25154E-3 3.27804E-2 
4.30260E-3 1.61452E-2 1.25154E-3 3.27804E-2 
4.30260E-3 1.61452E-2 1.25154E-3 3.27804E-2 
4.30261E-3 1.61452E-2 1.25154E-3 3.27804E-2 
4.30262E-3 1.61453E-2 1.25154E-3 3.27804E-2 
4.30262E-3 1.61453E-2 1.25154E-3 3.27804E-2 
4.30263E-3 1.61453E-2 1.25154E-3 3.27804E-2 
4.30263E-3 1.61453E-2 1.25154E-3 3.27803E-2 
4.30264E-3 1.61453E-2 1.25154E-3 3.27803E-2 
4.30265E-3 1.61453E-2 1.25154E-3 3.27803E-2 
4.30265E-3 1.61453E-2 1.25155E-3 3.27803E-2 
4.30266E-3 1.61454E-2 1.25155E-3 3.27803E-2 
4.30267E-3 1.61454E-2 1.25155E-3 3.27803E-2 
4.30267E-3 1.61454E-2 1.25155E-3 3.27803E-2 
4.30268E-3 1.61454E-2 1.25155E-3 3.27803E-2 
4.30268E-3 1.61454E-2 1.25155E-3 3.27803E-2 
4.30269E-3 1.61454E-2 1.25155E-3 3.27803E-2 
4.30270E-3 1.61455E-2 1.25155E-3 3.27803E-2 
4.30270E-3 1.61455E-2 1.25155E-3 3.27803E-2 
4.30271E-3 1.61455E-2 1.25155E-3 3.27803E-2 
4.30271E-3 1.61455E-2 1.25155E-3 3.27803E-2 
4.30272E-3 1.61455E-2 1.25155E-3 3.27803E-2 
4.30273E-3 1.61455E-2 1.25155E-3 3.27803E-2 
4.30273E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30274E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30274E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30275E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30275E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30276E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30277E-3 1.61456E-2 1.25155E-3 3.27803E-2 
4.30277E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30278E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30278E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30279E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30279E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30280E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30280E-3 1.61457E-2 1.25155E-3 3.27802E-2 
4.30281E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30281E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30282E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30283E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30283E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30284E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30284E-3 1.61458E-2 1.25156E-3 3.27802E-2 
4.30285E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30285E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30286E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30286E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30287E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30287E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30288E-3 1.61459E-2 1.25156E-3 3.27802E-2 
4.30288E-3 1.61460E-2 1.25156E-3 3.27802E-2 
4.30289E-3 1.61460E-2 1.25156E-3 3.27802E-2 
4.30289E-3 1.61460E-2 1.25156E-3 3.27802E-2 
4.30290E-3 1.61460E-2 1.25156E-3 3.27802E-2 
4.30290E-3 1.61460E-2 1.25156E-3 3.27802E-2 
4.30291E-3 1.61460E-2 1.25156E-3 3.27801E-2 
4.30291E-3 1.61460E-2 1.25156E-3 3.27801E-2 
4.30292E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30292E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30293E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30293E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30294E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30294E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30295E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30295E-3 1.61461E-2 1.25156E-3 3.27801E-2 
4.30296E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30296E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30297E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30297E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30298E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30298E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30298E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30299E-3 1.61462E-2 1.25156E-3 3.27801E-2 
4.30299E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30300E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30300E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30301E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30301E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30302E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30302E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30303E-3 1.61463E-2 1.25156E-3 3.27801E-2 
4.30303E-3 1.61464E-2 1.25156E-3 3.27801E-2 
4.30303E-3 1.61464E-2 1.25156E-3 3.27801E-2 
4.30304E-3 1.61464E-2 1.25156E-3 3.27801E-2 
4.30304E-3 1.61464E-2 1.25156E-3 3.27800E-2 
4.30305E-3 1.61464E-2 1.25156E-3 3.27800E-2 
4.30305E-3 1.61464E-2 1.25156E-3 3.27800E-2 
4.30306E-3 1.61464E-2 1.25156E-3 3.27800E-2 
4.30306E-3 1.61464E-2 1.25156E-3 3.27800E-2 
