lumen_inlet lumen_outlet lumen_wall 
8.547313E3 8.291207E3 8.417681E3 
9.420800E3 9.266182E3 9.341905E3 
1.022398E4 1.009657E4 1.015867E4 
1.103232E4 1.083994E4 1.093449E4 
1.194244E4 1.159583E4 1.176749E4 
1.305009E4 1.248438E4 1.276561E4 
1.442686E4 1.361867E4 1.402119E4 
1.610092E4 1.507692E4 1.558744E4 
1.804668E4 1.688097E4 1.746248E4 
2.018631E4 1.898662E4 1.958529E4 
2.240382E4 2.128871E4 2.184526E4 
2.456931E4 2.364109E4 2.410434E4 
2.656867E4 2.588783E4 2.622749E4 
2.833235E4 2.789953E4 2.811522E4 
2.985646E4 2.960654E4 2.973078E4 
3.121057E4 3.102153E4 3.111528E4 
3.252909E4 3.224477E4 3.238611E4 
3.398632E4 3.344960E4 3.371712E4 
3.575890E4 3.484895E4 3.530313E4 
3.798239E4 3.664842E4 3.731477E4 
4.071054E4 3.899462E4 3.985221E4 
4.388618E4 4.192925E4 4.290774E4 
4.733102E4 4.535921E4 4.634560E4 
5.075841E4 4.905069E4 4.990552E4 
5.380924E4 5.265093E4 5.323146E4 
5.610624E4 5.573631E4 5.592289E4 
5.731846E4 5.788001E4 5.760084E4 
5.722489E4 5.872846E4 5.797800E4 
5.576593E4 5.807305E4 5.692031E4 
5.307255E4 5.590388E4 5.448838E4 
4.946651E4 5.243458E4 5.095002E4 
4.543030E4 4.809198E4 4.676000E4 
4.154964E4 4.347052E4 4.250848E4 
3.843748E4 3.925716E4 3.884544E4 
3.665077E4 3.613840E4 3.639263E4 
3.661373E4 3.470392E4 3.565701E4 
3.855957E4 3.536272E4 3.695974E4 
4.250024E4 3.828542E4 4.039211E4 
4.822886E4 4.338202E4 4.580572E4 
5.535373E4 5.031871E4 5.283776E4 
6.335812E4 5.857044E4 6.096724E4 
7.167541E4 6.750002E4 6.959210E4 
7.976727E4 7.645048E4 7.811452E4 
8.719220E4 8.483529E4 8.602035E4 
9.365434E4 9.221211E4 9.294041E4 
9.902587E4 9.832907E4 9.868489E4 
1.033414E5 1.031376E5 1.032469E5 
1.067678E5 1.067727E5 1.067775E5 
1.095561E5 1.095050E5 1.095375E5 
1.119858E5 1.116769E5 1.118383E5 
1.143124E5 1.136340E5 1.139802E5 
1.167254E5 1.156645E5 1.162022E5 
1.193253E5 1.179561E5 1.186484E5 
1.221200E5 1.205783E5 1.213575E5 
1.250405E5 1.234876E5 1.242730E5 
1.279689E5 1.265556E5 1.272718E5 
1.307739E5 1.296092E5 1.302016E5 
1.333441E5 1.324763E5 1.329206E5 
1.356126E5 1.350249E5 1.353294E5 
1.375704E5 1.371900E5 1.373909E5 
1.392638E5 1.389830E5 1.391341E5 
1.407811E5 1.404833E5 1.406429E5 
1.422294E5 1.418161E5 1.420334E5 
1.437096E5 1.431204E5 1.434258E5 
1.452940E5 1.445178E5 1.449170E5 
1.470119E5 1.460861E5 1.465604E5 
