
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 07-01-2020

 Running in parallel with 24 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 7
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/X0.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/X1.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Y0.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Y1.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Z0.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Z1.vtp>
 <VTK XML Parser> Loading file <../../mesh/N032/mesh-surfaces/Z1_patch.vtp>
 Number of nodes: 35937
 Number of elements: 196608
 Mesh data imported successfully
 Domain size X: 0.000000 1.000000
 Domain size Y: 0.000000 1.000000
 Domain size Z: 0.000000 1.000000
 Number of equations: 1
 Using preconditioner: trilinos-ilu
 Number of imposed BC for equation <ustruct>: 6
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 14364 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 566022
 Initializing state variables to zero
 Eq. <ST>
    Volume of domain <-1> is 1.000000
 Area of face <X0> is 1.000000
 Area of face <X1> is 1.000000
 Area of face <Y0> is 1.000000
 Area of face <Y1> is 1.000000
 Area of face <Z0> is 9.999E-1
 Area of face <Z1> is 7.499E-1
 Area of face <patch> is 2.500E-1

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 1.000E-2
 ST    15-2  2.80E2  [ -51 2.54E-3 1.27E-3 9.90E-9]  [ 661  -13  92]
 ST    15-3  2.85E2  [-121 8.56E-7 4.28E-7 9.87E-9]  [ 535   -6  90]
 ST    15-4  2.89E2  [-231 2.6E-12 1.3E-12 9.63E-9]  [ 474   -4  89]
 ST    16-1  2.93E2  [   0 1.00000 4.91E-1 9.92E-9]  [ 498   -9  90]
 ST    16-2  2.99E2  [ -52 2.40E-3 1.18E-3 9.80E-9]  [ 655  -12  92]
 ST    16-3  3.04E2  [-121 8.40E-7 4.13E-7 9.97E-9]  [ 538   -7  90]
 ST    16-4  3.08E2  [-231 2.5E-12 1.2E-12 9.82E-9]  [ 476   -7  89]
 ST    17-1  3.12E2  [   0 1.00000 4.82E-1 9.70E-9]  [ 448   -9  89]
 ST    17-2  3.18E2  [ -52 2.40E-3 1.15E-3 9.85E-9]  [ 672   -1  92]
 ST    17-3  3.23E2  [-121 8.30E-7 4.01E-7 9.83E-9]  [ 527   -5  90]
 ST    17-4  3.27E2  [-231 2.5E-12 1.2E-12 9.74E-9]  [ 532   -5  90]
 ST    18-1  3.31E2  [   0 1.00000 4.74E-1 9.71E-9]  [ 457  -13  89]
 ST    18-2  3.37E2  [ -52 2.40E-3 1.13E-3 9.99E-9]  [ 674   -1  92]
 ST    18-3  3.42E2  [-121 8.19E-7 3.89E-7 9.85E-9]  [ 527   -5  90]
 ST    18-4  3.47E2  [-232 2.5E-12 1.1E-12 9.88E-9]  [ 520   -2  89]
 ST    19-1  3.51E2  [   0 1.00000 4.66E-1 9.88E-9]  [ 451   -9  89]
 ST    19-2  3.57E2  [ -52 2.42E-3 1.12E-3 9.99E-9]  [ 673   -1  92]
 ST    19-3  3.61E2  [-121 8.13E-7 3.79E-7 9.81E-9]  [ 532   -6  90]
 ST    19-4  3.66E2  [-232 2.4E-12 1.1E-12 9.74E-9]  [ 534   -7  90]
 ST    20-1  3.70E2  [   0 1.00000 4.58E-1 9.75E-9]  [ 466   -2  89]
 ST    20-2  3.76E2  [ -52 2.44E-3 1.11E-3 9.73E-9]  [ 672   -1  92]
 ST    20-3  3.81E2  [-121 8.06E-7 3.70E-7 9.80E-9]  [ 527   -6  90]
 ST    20-4s 3.85E2  [-232 2.4E-12 1.1E-12 9.96E-9]  [ 487   -6  89]
 ST    21-1  3.91E2  [   0 1.00000 4.50E-1 9.97E-9]  [ 463   -1  61]
 ST    21-2  3.97E2  [ -52 2.46E-3 1.11E-3 9.76E-9]  [ 661  -13  92]
 ST    21-3  4.02E2  [-121 8.03E-7 3.62E-7 9.95E-9]  [ 534   -8  90]
 ST    21-4  4.06E2  [-232 2.4E-12 1.0E-12 9.89E-9]  [ 489   -7  89]
 ST    22-1  4.10E2  [   0 1.00000 4.43E-1 9.86E-9]  [ 467   -2  89]
 ST    22-2  4.16E2  [ -52 2.48E-3 1.10E-3 9.96E-9]  [ 674   -2  92]
 ST    22-3  4.21E2  [-121 8.01E-7 3.55E-7 9.71E-9]  [ 530   -7  90]
 ST    22-4  4.25E2  [-232 2.3E-12 1.0E-12 9.72E-9]  [ 420   -5  87]
 ST    23-1  4.29E2  [   0 1.00000 4.36E-1 9.94E-9]  [ 465   -2  89]
 ST    23-2  4.35E2  [ -52 2.51E-3 1.09E-3 9.95E-9]  [ 672   -1  92]
 ST    23-3  4.39E2  [-121 8.01E-7 3.49E-7 9.98E-9]  [ 533   -8  90]
 ST    23-4  4.43E2  [-232 2.3E-12 1.0E-12 9.78E-9]  [ 447  -14  88]
 ST    24-1  4.48E2  [   0 1.00000 4.29E-1 9.83E-9]  [ 468   -2  90]
 ST    24-2  4.53E2  [ -51 2.53E-3 1.08E-3 9.66E-9]  [ 658  -13  92]
 ST    24-3  4.58E2  [-121 8.03E-7 3.44E-7 9.96E-9]  [ 540   -9  90]
 ST    24-4  4.63E2  [-232 2.2E-12 9.7E-13 9.96E-9]  [ 547   -9  90]
 ST    25-1  4.67E2  [   0 1.00000 4.22E-1 9.93E-9]  [ 468   -2  89]
 ST    25-2  4.73E2  [ -51 2.56E-3 1.08E-3 9.89E-9]  [ 659  -14  92]
 ST    25-3  4.77E2  [-121 8.07E-7 3.40E-7 9.68E-9]  [ 547  -11  91]
 ST    25-4  4.82E2  [-232 2.2E-12 9.5E-13 9.86E-9]  [ 471   -3  88]
 ST    26-1  4.86E2  [   0 1.00000 4.15E-1 9.64E-9]  [ 466   -2  89]
 ST    26-2  4.92E2  [ -51 2.59E-3 1.07E-3 9.97E-9]  [ 663  -14  92]
 ST    26-3  4.96E2  [-121 8.12E-7 3.37E-7 9.75E-9]  [ 551  -11  91]
 ST    26-4  5.01E2  [-233 2.2E-12 9.2E-13 9.64E-9]  [ 524   -3  89]
 ST    27-1  5.05E2  [   0 1.00000 4.08E-1 9.97E-9]  [ 462   -1  90]
 ST    27-2  5.11E2  [ -51 2.63E-3 1.07E-3 9.91E-9]  [ 663  -14  92]
 ST    27-3  5.16E2  [-121 8.20E-7 3.35E-7 9.90E-9]  [ 559  -13  90]
 ST    27-4  5.20E2  [-233 2.1E-12 8.9E-13 9.76E-9]  [ 441  -11  88]
 ST    28-1  5.24E2  [   0 1.00000 4.02E-1 9.71E-9]  [ 462   -1  89]
 ST    28-2  5.29E2  [ -51 2.66E-3 1.07E-3 9.98E-9]  [ 656  -11  92]
 ST    28-3  5.34E2  [-121 8.29E-7 3.33E-7 9.85E-9]  [ 561  -13  91]
 ST    28-4  5.39E2  [-233 2.1E-12 8.6E-13 9.94E-9]  [ 478   -3  89]
 ST    29-1  5.43E2  [   0 1.00000 3.95E-1 9.73E-9]  [ 466   -2  89]
 ST    29-2  5.48E2  [ -51 2.70E-3 1.07E-3 9.92E-9]  [ 657  -12  92]
 ST    29-3  5.53E2  [-121 8.40E-7 3.32E-7 9.92E-9]  [ 561  -13  91]
 ST    29-4  5.58E2  [-233 2.1E-12 8.3E-13 9.92E-9]  [ 461    0  88]
 ST    30-1  5.62E2  [   0 1.00000 3.89E-1 9.97E-9]  [ 459  -13  89]
 ST    30-2  5.67E2  [ -51 2.74E-3 1.07E-3 9.95E-9]  [ 656  -11  92]
 ST    30-3  5.72E2  [-121 8.52E-7 3.32E-7 9.94E-9]  [ 572   -1  91]
 ST    30-4  5.76E2  [-233 2.1E-12 8.1E-13 9.88E-9]  [ 440  -12  88]
 ST    31-1  5.80E2  [   0 1.00000 3.83E-1 9.70E-9]  [ 462   -1  89]
 ST    31-2  5.86E2  [ -51 2.79E-3 1.07E-3 9.62E-9]  [ 652  -10  92]
 ST    31-3  5.91E2  [-121 8.66E-7 3.32E-7 9.71E-9]  [ 576   -2  91]
 ST    31-4  5.96E2  [-233 2.0E-12 7.9E-13 9.96E-9]  [ 545   -8  90]
 ST    32-1  6.00E2  [   0 1.00000 3.77E-1 9.29E-9]  [ 459  -14  89]
 ST    32-2  6.05E2  [ -50 2.84E-3 1.07E-3 9.93E-9]  [ 658  -12  92]
 ST    32-3  6.10E2  [-121 8.82E-7 3.33E-7 9.97E-9]  [ 570   -1  91]
 ST    32-4  6.15E2  [-233 2.0E-12 7.6E-13 9.86E-9]  [ 480   -3  89]
 ST    33-1  6.19E2  [   0 1.00000 3.71E-1 9.84E-9]  [ 459  -13  89]
 ST    33-2  6.25E2  [ -50 2.89E-3 1.07E-3 9.62E-9]  [ 659  -13  92]
 ST    33-3  6.29E2  [-120 8.99E-7 3.34E-7 9.90E-9]  [ 561  -14  91]
 ST    33-4  6.33E2  [-233 2.0E-12 7.5E-13 9.77E-9]  [ 435   -7  87]
 ST    34-1  6.37E2  [   0 1.00000 3.65E-1 9.69E-9]  [ 458  -13  89]
 ST    34-2  6.43E2  [ -50 2.95E-3 1.08E-3 9.96E-9]  [ 653  -11  92]
 ST    34-3  6.48E2  [-120 9.18E-7 3.36E-7 9.92E-9]  [ 575   -2  90]
 ST    34-4  6.53E2  [-233 2.0E-12 7.4E-13 9.98E-9]  [ 529   -4  90]
 ST    35-1  6.57E2  [   0 1.00000 3.60E-1 9.97E-9]  [ 456  -13  89]
 ST    35-2  6.62E2  [ -50 3.01E-3 1.08E-3 9.84E-9]  [ 646  -10  92]
 ST    35-3  6.67E2  [-120 9.38E-7 3.38E-7 9.74E-9]  [ 574   -2  91]
 ST    35-4  6.71E2  [-233 2.0E-12 7.2E-13 9.78E-9]  [ 422   -6  87]
 ST    36-1  6.75E2  [   0 1.00000 3.54E-1 9.74E-9]  [ 456  -13  89]
 ST    36-2  6.81E2  [ -50 3.07E-3 1.09E-3 9.95E-9]  [ 646   -9  92]
 ST    36-3  6.86E2  [-120 9.60E-7 3.40E-7 9.79E-9]  [ 570   -1  91]
 ST    36-4  6.90E2  [-233 2.0E-12 7.1E-13 9.85E-9]  [ 425   -6  87]
 ST    37-1  6.94E2  [   0 1.00000 3.49E-1 9.74E-9]  [ 454  -12  89]
 ST    37-2  6.99E2  [ -50 3.14E-3 1.09E-3 9.69E-9]  [ 647   -9  92]
 ST    37-3  7.04E2  [-120 9.83E-7 3.43E-7 9.79E-9]  [ 555  -13  91]
 ST    37-4  7.08E2  [-233 2.0E-12 7.0E-13 9.89E-9]  [ 444  -12  88]
 ST    38-1  7.12E2  [   0 1.00000 3.44E-1 9.77E-9]  [ 454  -12  89]
 ST    38-2  7.18E2  [ -49 3.21E-3 1.10E-3 9.77E-9]  [ 644   -9  92]
 ST    38-3  7.23E2  [-119 1.00E-6 3.46E-7 9.65E-9]  [ 555  -12  90]
 ST    38-4  7.27E2  [-233 2.0E-12 6.9E-13 9.90E-9]  [ 496   -9  89]
 ST    39-1  7.31E2  [   0 1.00000 3.38E-1 9.85E-9]  [ 453  -12  89]
 ST    39-2  7.36E2  [ -49 3.28E-3 1.11E-3 9.84E-9]  [ 650  -11  92]
 ST    39-3  7.41E2  [-119 1.03E-6 3.50E-7 9.81E-9]  [ 556  -13  91]
 ST    39-4  7.45E2  [-233 2.0E-12 6.9E-13 9.69E-9]  [ 428   -8  88]
 ST    40-1  7.49E2  [   0 1.00000 3.33E-1 9.83E-9]  [ 452  -11  89]
 ST    40-2  7.55E2  [ -49 3.36E-3 1.12E-3 9.90E-9]  [ 632   -6  92]
 ST    40-3  7.59E2  [-119 1.06E-6 3.54E-7 9.92E-9]  [ 550  -11  90]
 ST    40-4s 7.64E2  [-233 2.0E-12 7.0E-13 9.79E-9]  [ 502  -11  89]
 ST    41-1  7.70E2  [   0 1.00000 3.28E-1 9.93E-9]  [ 451  -11  60]
 ST    41-2  7.75E2  [ -49 3.44E-3 1.13E-3 9.82E-9]  [ 641   -8  92]
 ST    41-3  7.80E2  [-119 1.09E-6 3.58E-7 9.76E-9]  [ 558  -13  91]
 ST    41-4  7.84E2  [-233 2.1E-12 6.9E-13 9.44E-9]  [ 419   -4  87]
 ST    42-1  7.88E2  [   0 1.00000 3.23E-1 9.91E-9]  [ 448  -10  89]
 ST    42-2  7.93E2  [ -49 3.52E-3 1.14E-3 9.98E-9]  [ 639   -8  92]
 ST    42-3  7.98E2  [-119 1.12E-6 3.62E-7 9.90E-9]  [ 551  -11  90]
 ST    42-4  8.03E2  [-233 2.1E-12 6.9E-13 9.86E-9]  [ 534   -6  90]
 ST    43-1  8.07E2  [   0 1.00000 3.18E-1 9.91E-9]  [ 446   -9  89]
 ST    43-2  8.13E2  [ -48 3.61E-3 1.15E-3 9.71E-9]  [ 645   -9  92]
 ST    43-3  8.17E2  [-118 1.15E-6 3.67E-7 9.67E-9]  [ 555  -13  91]
 ST    43-4  8.21E2  [-233 2.1E-12 6.8E-13 9.87E-9]  [ 412   -1  87]
 ST    44-1  8.25E2  [   0 1.00000 3.14E-1 9.90E-9]  [ 443   -9  89]
 ST    44-2  8.31E2  [ -48 3.70E-3 1.16E-3 9.55E-9]  [ 650  -11  92]
 ST    44-3  8.36E2  [-118 1.18E-6 3.72E-7 9.69E-9]  [ 555  -12  91]
 ST    44-4  8.39E2  [-233 2.1E-12 6.9E-13 9.60E-9]  [ 419   -6  87]
 ST    45-1  8.43E2  [   0 1.00000 3.09E-1 9.81E-9]  [ 444   -9  89]
 ST    45-2  8.49E2  [ -48 3.79E-3 1.17E-3 9.93E-9]  [ 646   -9  92]
 ST    45-3  8.54E2  [-118 1.21E-6 3.77E-7 9.73E-9]  [ 548  -10  90]
 ST    45-4  8.58E2  [-232 2.2E-12 6.9E-13 9.82E-9]  [ 525   -3  89]
 ST    46-1  8.62E2  [   0 1.00000 3.04E-1 9.90E-9]  [ 441   -8  89]
 ST    46-2  8.68E2  [ -48 3.89E-3 1.18E-3 9.73E-9]  [ 650  -10  92]
 ST    46-3  8.73E2  [-118 1.25E-6 3.83E-7 9.80E-9]  [ 548  -10  91]
 ST    46-4  8.77E2  [-232 2.2E-12 6.9E-13 9.75E-9]  [ 535   -5  90]
 ST    47-1  8.81E2  [   0 1.00000 3.00E-1 9.89E-9]  [ 439   -8  89]
 ST    47-2  8.87E2  [ -47 3.99E-3 1.19E-3 9.74E-9]  [ 649  -10  92]
 ST    47-3  8.92E2  [-117 1.29E-6 3.88E-7 9.79E-9]  [ 548  -10  90]
 ST    47-4  8.96E2  [-232 2.3E-12 7.0E-13 9.81E-9]  [ 525   -4  90]
 ST    48-1  9.00E2  [   0 1.00000 2.96E-1 9.85E-9]  [ 441   -8  89]
