  1.305000E+00   5.188093E+04   6.205063E+04  8.404709E+01
  1.310000E+00   5.326730E+04   6.365970E+04  8.588759E+01
  1.315000E+00   5.467619E+04   6.528854E+04  8.770532E+01
  1.320000E+00   5.610623E+04   6.693555E+04  8.949851E+01
  1.325000E+00   5.755599E+04   6.859910E+04  9.126539E+01
  1.330000E+00   5.902405E+04   7.027756E+04  9.300420E+01
  1.335000E+00   6.050897E+04   7.196927E+04  9.471324E+01
  1.340000E+00   6.200928E+04   7.367257E+04  9.639082E+01
  1.345000E+00   6.352350E+04   7.538576E+04  9.803527E+01
  1.350000E+00   6.505013E+04   7.710717E+04  9.964499E+01
  1.355000E+00   6.658767E+04   7.883510E+04  1.012184E+02
  1.360000E+00   6.813462E+04   8.056783E+04  1.027539E+02
  1.365000E+00   6.968943E+04   8.230367E+04  1.042500E+02
  1.370000E+00   7.125057E+04   8.404090E+04  1.057052E+02
  1.375000E+00   7.281652E+04   8.577781E+04  1.071181E+02
  1.380000E+00   7.438571E+04   8.751268E+04  1.084873E+02
  1.385000E+00   7.595662E+04   8.924381E+04  1.098115E+02
  1.390000E+00   7.752767E+04   9.096948E+04  1.110893E+02
  1.395000E+00   7.909734E+04   9.268799E+04  1.123195E+02
  1.400000E+00   8.066406E+04   9.439766E+04  1.135008E+02
  1.405000E+00   8.222630E+04   9.609679E+04  1.146321E+02
  1.410000E+00   8.378251E+04   9.778370E+04  1.157123E+02
  1.415000E+00   8.533115E+04   9.945674E+04  1.167403E+02
  1.420000E+00   8.687071E+04   1.011142E+05  1.177152E+02
  1.425000E+00   8.839966E+04   1.027546E+05  1.186358E+02
  1.430000E+00   8.991649E+04   1.043762E+05  1.195014E+02
  1.435000E+00   9.141971E+04   1.059773E+05  1.203111E+02
  1.440000E+00   9.290784E+04   1.075566E+05  1.210640E+02
  1.445000E+00   9.437940E+04   1.091123E+05  1.217594E+02
  1.450000E+00   9.583294E+04   1.106429E+05  1.223968E+02
  1.455000E+00   9.726704E+04   1.121470E+05  1.229753E+02
  1.460000E+00   9.868027E+04   1.136231E+05  1.234945E+02
  1.465000E+00   1.000713E+05   1.150697E+05  1.239538E+02
  1.470000E+00   1.014386E+05   1.164853E+05  1.243527E+02
  1.475000E+00   1.027810E+05   1.178686E+05  1.246910E+02
  1.480000E+00   1.040970E+05   1.192182E+05  1.249682E+02
  1.485000E+00   1.053855E+05   1.205328E+05  1.251841E+02
  1.490000E+00   1.066451E+05   1.218111E+05  1.253385E+02
  1.495000E+00   1.078746E+05   1.230518E+05  1.254312E+02
  1.500000E+00   1.090727E+05   1.242537E+05  1.254621E+02
  1.505000E+00   1.102384E+05   1.254156E+05  1.254312E+02
  1.510000E+00   1.113704E+05   1.265363E+05  1.253385E+02
  1.515000E+00   1.124676E+05   1.276149E+05  1.251841E+02
  1.520000E+00   1.135290E+05   1.286501E+05  1.249682E+02
  1.525000E+00   1.145534E+05   1.296410E+05  1.246910E+02
  1.530000E+00   1.155400E+05   1.305866E+05  1.243527E+02
  1.535000E+00   1.164876E+05   1.314860E+05  1.239538E+02
  1.540000E+00   1.173954E+05   1.323383E+05  1.234945E+02
  1.545000E+00   1.182626E+05   1.331426E+05  1.229753E+02
  1.550000E+00   1.190881E+05   1.338981E+05  1.223968E+02
  1.555000E+00   1.198712E+05   1.346041E+05  1.217595E+02
  1.560000E+00   1.206112E+05   1.352600E+05  1.210640E+02
  1.565000E+00   1.213073E+05   1.358650E+05  1.203111E+02
  1.570000E+00   1.219589E+05   1.364185E+05  1.195014E+02
  1.575000E+00   1.225652E+05   1.369201E+05  1.186358E+02
  1.580000E+00   1.231257E+05   1.373692E+05  1.177152E+02
  1.585000E+00   1.236398E+05   1.377654E+05  1.167403E+02
  1.590000E+00   1.241070E+05   1.381082E+05  1.157123E+02
  1.595000E+00   1.245269E+05   1.383974E+05  1.146321E+02
  1.600000E+00   1.248991E+05   1.386327E+05  1.135008E+02
  1.605000E+00   1.252231E+05   1.388138E+05  1.123195E+02
  1.610000E+00   1.254987E+05   1.389405E+05  1.110893E+02
  1.615000E+00   1.257256E+05   1.390128E+05  1.098115E+02
  1.620000E+00   1.259036E+05   1.390305E+05  1.084873E+02
  1.625000E+00   1.260324E+05   1.389937E+05  1.071181E+02
  1.630000E+00   1.261120E+05   1.389024E+05  1.057052E+02
  1.635000E+00   1.261423E+05   1.387566E+05  1.042500E+02
  1.640000E+00   1.261233E+05   1.385565E+05  1.027539E+02
  1.645000E+00   1.260549E+05   1.383023E+05  1.012184E+02
  1.650000E+00   1.259373E+05   1.379943E+05  9.964499E+01
  1.655000E+00   1.257705E+05   1.376328E+05  9.803527E+01
  1.660000E+00   1.255548E+05   1.372180E+05  9.639082E+01
  1.665000E+00   1.252902E+05   1.367506E+05  9.471324E+01
  1.670000E+00   1.249772E+05   1.362307E+05  9.300420E+01
  1.675000E+00   1.246160E+05   1.356592E+05  9.126539E+01
  1.680000E+00   1.242070E+05   1.350363E+05  8.949851E+01
  1.685000E+00   1.237505E+05   1.343629E+05  8.770532E+01
  1.690000E+00   1.232471E+05   1.336395E+05  8.588758E+01
  1.695000E+00   1.226972E+05   1.328669E+05  8.404709E+01
  1.700000E+00   1.221013E+05   1.320457E+05  8.218566E+01
  1.705000E+00   1.214601E+05   1.311770E+05  8.030514E+01
  1.710000E+00   1.207741E+05   1.302614E+05  7.840736E+01
  1.715000E+00   1.200441E+05   1.292999E+05  7.649422E+01
  1.720000E+00   1.192708E+05   1.282935E+05  7.456759E+01
  1.725000E+00   1.184549E+05   1.272431E+05  7.262939E+01
  1.730000E+00   1.175973E+05   1.261498E+05  7.068151E+01
  1.735000E+00   1.166988E+05   1.250146E+05  6.872588E+01
  1.740000E+00   1.157602E+05   1.238387E+05  6.676444E+01
  1.745000E+00   1.147826E+05   1.226233E+05  6.479912E+01
  1.750000E+00   1.137668E+05   1.213695E+05  6.283185E+01
  1.755000E+00   1.127139E+05   1.200785E+05  6.086459E+01
  1.760000E+00   1.116249E+05   1.187517E+05  5.889927E+01
  1.765000E+00   1.105009E+05   1.173904E+05  5.693782E+01
  1.770000E+00   1.093430E+05   1.159959E+05  5.498220E+01
  1.775000E+00   1.081524E+05   1.145695E+05  5.303432E+01
  1.780000E+00   1.069301E+05   1.131128E+05  5.109611E+01
  1.785000E+00   1.056775E+05   1.116270E+05  4.916948E+01
  1.790000E+00   1.043957E+05   1.101138E+05  4.725634E+01
  1.795000E+00   1.030861E+05   1.085745E+05  4.535857E+01
  1.800000E+00   1.017499E+05   1.070107E+05  4.347804E+01
  1.805000E+00   1.003884E+05   1.054240E+05  4.161661E+01
  1.810000E+00   9.900298E+04   1.038159E+05  3.977612E+01
  1.815000E+00   9.759501E+04   1.021880E+05  3.795838E+01
  1.820000E+00   9.616588E+04   1.005419E+05  3.616519E+01
  1.825000E+00   9.471699E+04   9.887919E+04  3.439832E+01
  1.830000E+00   9.324978E+04   9.720158E+04  3.265950E+01
  1.835000E+00   9.176569E+04   9.551070E+04  3.095046E+01
  1.840000E+00   9.026619E+04   9.380821E+04  2.927289E+01
  1.845000E+00   8.875276E+04   9.209580E+04  2.762843E+01
  1.850000E+00   8.722689E+04   9.037515E+04  2.601872E+01
  1.855000E+00   8.569009E+04   8.864797E+04  2.444533E+01
  1.860000E+00   8.414387E+04   8.691596E+04  2.290983E+01
