lumen_inlet lumen_outlet lumen_wall 
1.232520E1 1.234882E1 3.755186E2 

3.03681E-1 3.12845E-1 5.09920E-1 
2.98892E-1 3.08903E-1 4.98788E-1 
2.94001E-1 3.04848E-1 4.87503E-1 
2.89012E-1 3.00683E-1 4.76077E-1 
2.83930E-1 2.96413E-1 4.64521E-1 
2.78760E-1 2.92043E-1 4.52845E-1 
2.73507E-1 2.87577E-1 4.41062E-1 
2.68178E-1 2.83019E-1 4.29182E-1 
2.62776E-1 2.78374E-1 4.17218E-1 
2.57307E-1 2.73647E-1 4.05181E-1 
2.51777E-1 2.68842E-1 3.93082E-1 
2.46191E-1 2.63964E-1 3.80934E-1 
2.40555E-1 2.59019E-1 3.68749E-1 
2.34874E-1 2.54011E-1 3.56538E-1 
2.29153E-1 2.48945E-1 3.44314E-1 
2.23399E-1 2.43827E-1 3.32089E-1 
2.17617E-1 2.38661E-1 3.19874E-1 
2.11812E-1 2.33454E-1 3.07682E-1 
2.05990E-1 2.28210E-1 2.95525E-1 
