
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                   (svFSI)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 06-24-2020

 Running sequentially
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Number of available faces: 4
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/bottom.vtp>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/top.vtp>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/left.vtp>
 <VTK XML Parser> Loading file <../mesh/N016/mesh-surfaces/right.vtp>
 Number of nodes: 289
 Number of elements: 512
 Mesh data imported successfully
 Domain size X: 0.000000 1.000000
 Domain size Y: 0.000000 1.000000
 Number of equations: 1
 Using preconditioner: svfsi
 Number of imposed BC for equation <stokes>: 3
 Configuration is completed successfully
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 1889
 Initializing state variables to zero
 Eq. <SS>
    Volume of domain <-1> is 9.999E-1
 Area of face <bottom> is 1.000000
 Area of face <top> is 1.000000
 Area of face <left> is 1.000000
 Area of face <right> is 1.000000

---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 New time step size: 2.000E-3
 SS   124-2  3.4540  [-114 1.82E-6 9.3E-13 1.00000]  !   0    0   0!
 SS   125-1  3.4609  [   0 1.00000 4.76E-7 1.97E-6]  [ 171   -5  86]
 SS   125-2  3.4619  [-114 1.97E-6 9.4E-13 1.00000]  !   0    0   0!
 SS   126-1  3.4690  [   0 1.00000 4.41E-7 2.16E-6]  [ 166   -4  86]
 SS   126-2  3.4700  [-113 2.16E-6 9.5E-13 1.00000]  !   0    0   0!
 SS   127-1  3.4769  [   0 1.00000 4.09E-7 2.37E-6]  [ 161   -3  86]
 SS   127-2  3.4779  [-112 2.37E-6 9.7E-13 1.00000]  !   0    0   0!
 SS   128-1  3.4850  [   0 1.00000 3.79E-7 2.47E-6]  [ 159   -2  86]
 SS   128-2  3.4860  [-112 2.47E-6 9.4E-13 1.00000]  !   0    0   0!
 SS   129-1  3.4920  [   0 1.00000 3.52E-7 2.67E-6]  [ 157   -1 100]
 SS   129-2  3.4930  [-111 2.67E-6 9.4E-13 1.00000]  !   0    0   0!
 SS   130-1  3.5000  [   0 1.00000 3.26E-7 2.92E-6]  [ 153  -17  86]
 SS   130-2  3.5010  [-110 2.92E-6 9.5E-13 1.00000]  !   0    0   0!
 SS   131-1  3.5070  [   0 1.00000 3.03E-7 3.10E-6]  [ 152  -16  83]
 SS   131-2  3.5080  [-110 3.10E-6 9.4E-13 1.00000]  !   0    0   0!
 SS   132-1  3.5149  [   0 1.00000 2.81E-7 3.31E-6]  [ 151  -15  86]
 SS   132-2  3.5159  [-109 3.31E-6 9.3E-13 1.00000]  !   0    0   0!
 SS   133-1  3.5220  [   0 1.00000 2.61E-7 3.54E-6]  [ 150  -14 100]
 SS   133-2  3.5230  [-109 3.54E-6 9.2E-13 1.00000]  !   0    0   0!
 SS   134-1  3.5290  [   0 1.00000 2.42E-7 3.90E-6]  [ 149  -13  83]
 SS   134-2  3.5299  [-108 3.90E-6 9.4E-13 1.00000]  !   0    0   0!
 SS   135-1  3.5360  [   0 1.00000 2.25E-7 4.27E-6]  [ 148  -11  83]
 SS   135-2  3.5370  [-107 4.27E-6 9.6E-13 1.00000]  !   0    0   0!
 SS   136-1  3.5430  [   0 1.00000 2.09E-7 4.31E-6]  [ 148  -11  83]
 SS   136-2  3.5440  [-107 4.31E-6 9.0E-13 1.00000]  !   0    0   0!
 SS   137-1  3.5499  [   0 1.00000 1.94E-7 4.75E-6]  [ 147   -9  83]
 SS   137-2  3.5509  [-106 4.75E-6 9.2E-13 1.00000]  !   0    0   0!
 SS   138-1  3.5580  [   0 1.00000 1.80E-7 4.94E-6]  [ 147  -10  86]
 SS   138-2  3.5580  [-106 4.94E-6 8.9E-13 1.00000]  !   0    0  25!
 SS   139-1  3.5640  [   0 1.00000 1.67E-7 5.75E-6]  [ 144   -7  83]
 SS   139-2  3.5650  [-104 5.75E-6 9.6E-13 1.00000]  !   0    0   0!
 SS   140-1  3.5720  [   0 1.00000 1.56E-7 5.89E-6]  [ 146   -9  86]
 SS   140-2  3.5730  [-104 5.89E-6 9.1E-13 1.00000]  !   0    0   0!
 SS   141-1  3.5780  [   0 1.00000 1.45E-7 6.65E-6]  [ 129   -2  80]
 SS   141-2  3.5790  [-103 6.65E-6 9.6E-13 1.00000]  !   0    0   0!
 SS   142-1  3.5859  [   0 1.00000 1.34E-7 7.11E-6]  [ 152  -11  86]
 SS   142-2  3.5869  [-102 7.11E-6 9.5E-13 1.00000]  !   0    0   0!
 SS   143-1  3.5910  [   0 1.00000 1.25E-7 7.38E-6]  [  94  -24 100]
 SS   143-2  3.5920  [-102 7.38E-6 9.2E-13 1.00000]  !   0    0   0!
 SS   144-1  3.5970  [   0 1.00000 1.16E-7 8.12E-6]  [ 133   -3 100]
 SS   144-2  3.5980  [-101 8.12E-6 9.4E-13 1.00000]  !   0    0   0!
 SS   145-1  3.6039  [   0 1.00000 1.08E-7 8.95E-6]  [ 150   -9  83]
 SS   145-2  3.6049  [-100 8.95E-6 9.7E-13 1.00000]  !   0    0   0!
 SS   146-1  3.6090  [   0 1.00000 1.00E-7 9.05E-6]  [  91  -22  75]
 SS   146-2  3.6100  [-100 9.05E-6 9.1E-13 1.00000]  !   0    0   0!
 SS   147-1  3.6140  [   0 1.00000 9.39E-8 1.00E-5]  [  87  -20  75]
 SS   147-2  3.6150  [ -99 1.00E-5 9.4E-13 1.00000]  !   0    0   0!
 SS   148-1  3.6209  [   0 1.00000 8.73E-8 1.10E-5]  [ 148   -8  83]
 SS   148-2  3.6219  [ -99 1.10E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   149-1  3.6250  [   0 1.00000 8.13E-8 1.13E-5]  [  80  -19  67]
 SS   149-2  3.6260  [ -98 1.13E-5 9.2E-13 1.00000]  !   0    0   0!
 SS   150-1  3.6300  [   0 1.00000 7.56E-8 1.24E-5]  [  85  -19  75]
 SS   150-2  3.6310  [ -98 1.24E-5 9.4E-13 1.00000]  !   0    0   0!
 SS   151-1  3.6360  [   0 1.00000 7.04E-8 1.35E-5]  [ 133   -3  80]
 SS   151-2  3.6370  [ -97 1.35E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   152-1  3.6419  [   0 1.00000 6.55E-8 1.47E-5]  [ 107    0  80]
 SS   152-2  3.6430  [ -96 1.47E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   153-1  3.6480  [   0 1.00000 6.10E-8 1.58E-5]  [ 100  -16  80]
 SS   153-2  3.6490  [ -96 1.58E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   154-1  3.6530  [   0 1.00000 5.68E-8 1.68E-5]  [  98  -15 100]
 SS   154-2  3.6540  [ -95 1.68E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   155-1  3.6579  [   0 1.00000 5.28E-8 1.81E-5]  [  98  -15  75]
 SS   155-2  3.6589  [ -94 1.81E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   156-1  3.6630  [   0 1.00000 4.92E-8 1.96E-5]  [  82  -14  75]
 SS   156-2  3.6640  [ -94 1.96E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   157-1  3.6680  [   0 1.00000 4.58E-8 2.08E-5]  [  97  -13  75]
 SS   157-2  3.6690  [ -93 2.08E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   158-1  3.6720  [   0 1.00000 4.27E-8 2.25E-5]  [  73  -12  67]
 SS   158-2  3.6729  [ -92 2.25E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   159-1  3.6769  [   0 1.00000 3.98E-8 2.43E-5]  [  84  -12  75]
 SS   159-2  3.6779  [ -92 2.43E-5 9.7E-13 1.00000]  !   0    0   0!
 SS   160-1  3.6820  [   0 1.00000 3.70E-8 2.62E-5]  [  85  -11  75]
 SS   160-2  3.6830  [ -91 2.62E-5 9.7E-13 1.00000]  !   0    0   0!
 SS   161-1  3.6860  [   0 1.00000 3.45E-8 2.79E-5]  [  78  -11  67]
 SS   161-2  3.6870  [ -91 2.79E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   162-1  3.6900  [   0 1.00000 3.21E-8 3.01E-5]  [  71  -10  67]
 SS   162-2  3.6909  [ -90 3.01E-5 9.7E-13 1.00000]  !   0    0   0!
 SS   163-1  3.6939  [   0 1.00000 2.99E-8 3.20E-5]  [  71   -9  67]
 SS   163-2  3.6949  [ -89 3.20E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   164-1  3.6980  [   0 1.00000 2.79E-8 3.43E-5]  [  70   -9  67]
 SS   164-2  3.6990  [ -89 3.43E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   165-1  3.7020  [   0 1.00000 2.60E-8 3.69E-5]  [  67   -8  67]
 SS   165-2  3.7030  [ -88 3.69E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   166-1  3.7060  [   0 1.00000 2.42E-8 3.94E-5]  [  64   -8  67]
 SS   166-2  3.7070  [ -88 3.94E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   167-1  3.7099  [   0 1.00000 2.26E-8 4.23E-5]  [  62   -7  67]
 SS   167-2  3.7109  [ -87 4.23E-5 9.5E-13 1.00000]  !   0    0   0!
 SS   168-1  3.7139  [   0 1.00000 2.10E-8 4.45E-5]  [  61   -6  67]
 SS   168-2  3.7150  [ -87 4.45E-5 9.3E-13 1.00000]  !   0    0   0!
 SS   169-1  3.7170  [   0 1.00000 1.96E-8 4.66E-5]  [  60   -6 100]
 SS   169-2  3.7180  [ -86 4.66E-5 9.1E-13 1.00000]  !   0    0   0!
 SS   170-1  3.7210  [   0 1.00000 1.83E-8 5.28E-5]  [  58   -5  67]
 SS   170-2  3.7220  [ -85 5.28E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   171-1  3.7250  [   0 1.00000 1.70E-8 5.29E-5]  [  58   -5  67]
 SS   171-2  3.7260  [ -85 5.29E-5 9.0E-13 1.00000]  !   0    0   0!
 SS   172-1  3.7289  [   0 1.00000 1.59E-8 5.73E-5]  [  57   -4  67]
 SS   172-2  3.7299  [ -84 5.73E-5 9.1E-13 1.00000]  !   0    0   0!
 SS   173-1  3.7319  [   0 1.00000 1.48E-8 6.27E-5]  [  56   -3 100]
 SS   173-2  3.7330  [ -84 6.27E-5 9.3E-13 1.00000]  !   0    0   0!
 SS   174-1  3.7360  [   0 1.00000 1.38E-8 6.86E-5]  [  55   -2  67]
 SS   174-2  3.7370  [ -83 6.86E-5 9.4E-13 1.00000]  !   0    0   0!
 SS   175-1  3.7400  [   0 1.00000 1.29E-8 7.45E-5]  [  54   -1  67]
 SS   175-2  3.7410  [ -82 7.45E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   176-1  3.7430  [   0 1.00000 1.20E-8 8.07E-5]  [  53   -1 100]
 SS   176-2  3.7440  [ -81 8.07E-5 9.7E-13 1.00000]  !   0    0   0!
 SS   177-1  3.7469  [   0 1.00000 1.12E-8 8.16E-5]  [  53   -1  67]
 SS   177-2  3.7479  [ -81 8.16E-5 9.1E-13 1.00000]  !   0    0   0!
 SS   178-1  3.7510  [   0 1.00000 1.04E-8 8.75E-5]  [  51  -93  67]
 SS   178-2  3.7520  [ -81 8.75E-5 9.1E-13 1.00000]  !   0    0   0!
 SS   179-1  3.7540  [   0 1.00000 9.75E-9 9.86E-5]  [  50  -92  50]
 SS   179-2  3.7550  [ -80 9.86E-5 9.6E-13 1.00000]  !   0    0   0!
 SS   180-1  3.7580  [   0 1.00000 9.09E-9 9.96E-5]  [  50  -92  67]
 SS   180-2  3.7600  [ -80 9.96E-5 9.0E-13 1.00000]  !   0    0   0!
 SS   181-1  3.7620  [   0 1.00000 8.48E-9 1.14E-4]  [  49  -91  50]
 SS   181-2  3.7629  [ -78 1.14E-4 9.6E-13 1.00000]  !   0    0   0!
 SS   182-1  3.7659  [   0 1.00000 7.91E-9 1.15E-4]  [  49  -91  67]
 SS   182-2  3.7669  [ -78 1.15E-4 9.1E-13 1.00000]  !   0    0   0!
 SS   183-1  3.7700  [   0 1.00000 7.37E-9 1.30E-4]  [  48  -89  67]
 SS   183-2  3.7710  [ -77 1.30E-4 9.6E-13 1.00000]  !   0    0   0!
 SS   184-1  3.7730  [   0 1.00000 6.88E-9 1.32E-4]  [  48  -89 100]
 SS   184-2  3.7740  [ -77 1.32E-4 9.0E-13 1.00000]  !   0    0   0!
 SS   185-1  3.7770  [   0 1.00000 6.42E-9 1.50E-4]  [  47  -88  67]
 SS   185-2  3.7780  [ -76 1.50E-4 9.6E-13 1.00000]  !   0    0   0!
 SS   186-1  3.7799  [   0 1.00000 5.99E-9 1.53E-4]  [  47  -88 100]
 SS   186-2  3.7809  [ -76 1.53E-4 9.2E-13 1.00000]  !   0    0   0!
 SS   187-1  3.7829  [   0 1.00000 5.58E-9 1.73E-4]  [  46  -87  50]
 SS   187-2  3.7839  [ -75 1.73E-4 9.6E-13 1.00000]  !   0    0   0!
 SS   188-1  3.7870  [   0 1.00000 5.21E-9 1.77E-4]  [  46  -86  67]
 SS   188-2  3.7880  [ -75 1.77E-4 9.2E-13 1.00000]  !   0    0   0!
 SS   189-1  3.7900  [   0 1.00000 4.86E-9 1.75E-4]  [  46  -87  50]
 SS   189-2  3.7910  [ -75 1.75E-4 8.5E-13 1.00000]  !   0    0   0!
 SS   190-1  3.7940  [   0 1.00000 4.53E-9 2.07E-4]  [  45  -85  67]
 SS   190-2  3.7950  [ -73 2.07E-4 9.3E-13 1.00000]  !   0    0   0!
 SS   191-1  3.7970  [   0 1.00000 4.23E-9 2.08E-4]  [  45  -85 100]
 SS   191-2  3.7979  [ -73 2.08E-4 8.8E-13 1.00000]  !   0    0   0!
 SS   192-1  3.7999  [   0 1.00000 3.94E-9 2.34E-4]  [  44  -84  50]
 SS   192-2  3.8009  [ -72 2.34E-4 9.2E-13 1.00000]  !   0    0   0!
 SS   193-1  3.8029  [   0 1.00000 3.68E-9 2.39E-4]  [  44  -83  50]
 SS   193-2  3.8040  [ -72 2.39E-4 8.8E-13 1.00000]  !   0    0   0!
 SS   194-1  3.8060  [   0 1.00000 3.43E-9 2.67E-4]  [  43  -82  50]
 SS   194-2  3.8070  [ -71 2.67E-4 9.1E-13 1.00000]  !   0    0   0!
 SS   195-1  3.8100  [   0 1.00000 3.20E-9 2.80E-4]  [  43  -82  67]
 SS   195-2  3.8100  [ -71 2.80E-4 9.0E-13 1.00000]  !   0    0  25!
 SS   196-1  3.8130  [   0 1.00000 2.98E-9 3.10E-4]  [  42  -81  67]
 SS   196-2  3.8140  [ -70 3.10E-4 9.2E-13 1.00000]  !   0    0   0!
 SS   197-1  3.8159  [   0 1.00000 2.79E-9 3.35E-4]  [  42  -80 100]
 SS   197-2  3.8169  [ -69 3.35E-4 9.3E-13 1.00000]  !   0    0   0!
 SS   198-1  3.8189  [   0 1.00000 2.60E-9 3.49E-4]  [  41  -80  50]
 SS   198-2  3.8199  [ -69 3.49E-4 9.1E-13 1.00000]  !   0    0   0!
 SS   199-1  3.8220  [   0 1.00000 2.43E-9 3.90E-4]  [  41  -78  50]
 SS   199-2  3.8230  [ -68 3.90E-4 9.5E-13 1.00000]  !   0    0   0!
 SS   200-1  3.8250  [   0 1.00000 2.26E-9 4.01E-4]  [  40  -78  50]
 SS   200-2  3.8260  [ -67 4.01E-4 9.0E-13 1.00000]  !   0    0   0!
 SS   201-1  3.8280  [   0 1.00000 2.12E-9 4.48E-4]  [  40  -77  50]
 SS   201-2  3.8290  [ -66 4.48E-4 9.5E-13 1.00000]  !   0    0   0!
 SS   202-1  3.8310  [   0 1.00000 1.97E-9 4.59E-4]  [  39  -77  50]
 SS   202-2  3.8320  [ -66 4.59E-4 9.0E-13 1.00000]  !   0    0   0!
 SS   203-1  3.8339  [   0 1.00000 1.84E-9 5.14E-4]  [  39  -76  50]
 SS   203-2  3.8349  [ -65 5.14E-4 9.5E-13 1.00000]  !   0    0   0!
 SS   204-1  3.8369  [   0 1.00000 1.71E-9 5.49E-4]  [  37  -75  50]
 SS   204-2  3.8379  [ -65 5.49E-4 9.4E-13 1.00000]  !   0    0   0!
 SS   205-1  3.8400  [   0 1.00000 1.60E-9 5.84E-4]  [  38  -74  50]
 SS   205-2  3.8410  [ -64 5.84E-4 9.3E-13 1.00000]  !   0    0   0!
 SS   206-1  3.8430  [   0 1.00000 1.49E-9 6.33E-4]  [  34  -74  50]
 SS   206-2  3.8440  [ -63 6.33E-4 9.4E-13 1.00000]  !   0    0   0!
 SS   207-1  3.8450  [   0 1.00000 1.40E-9 6.59E-4]  [  37  -73 100]
 SS   207-2  3.8460  [ -63 6.59E-4 9.2E-13 1.00000]  !   0    0   0!
 SS   208-1  3.8480  [   0 1.00000 1.30E-9 7.39E-4]  [  32  -72  50]
 SS   208-2  3.8490  [ -62 7.39E-4 9.6E-13 1.00000]  !   0    0   0!
 SS   209-1  3.8510  [   0 1.00000 1.22E-9 7.81E-4]  [  35  -72  50]
 SS   209-2  3.8529  [ -62 7.81E-4 9.5E-13 1.00000]  !   0    0   0!
 SS   210-1  3.8539  [   0 1.00000 1.13E-9 7.80E-4]  [  32  -72 100]
 SS   210-2  3.8549  [ -62 7.80E-4 8.8E-13 1.00000]  !   0    0   0!
 SS   211-1  3.8569  [   0 1.00000 1.06E-9 9.01E-4]  [  32  -70  50]
 SS   211-2  3.8580  [ -60 9.01E-4 9.6E-13 1.00000]  !   0    0   0!
 SS   212-1  3.8600  [   0 1.00000 9.8E-10 9.07E-4]  [  32  -70  50]
 SS   213-1  3.8610  [   0 1.00000 9.2E-10 9.51E-4]  [  31  -70 100]
 SS   214-1  3.8630  [   0 1.00000 8.6E-10 1.09E-3]  [  31  -68  50]
 SS   215-1  3.8650  [   0 1.00000 8.0E-10 1.06E-3]  [  31  -68  50]
 SS   216-1  3.8660  [   0 1.00000 7.5E-10 1.26E-3]  [  29  -67 100]
 SS   217-1  3.8680  [   0 1.00000 7.0E-10 1.24E-3]  [  31  -67  50]
 SS   218-1  3.8699  [   0 1.00000 6.4E-10 1.44E-3]  [  25  -65  50]
 SS   219-1  3.8719  [   0 1.00000 6.1E-10 1.39E-3]  [  31  -66  50]
 SS   220-1  3.8729  [   0 1.00000 5.5E-10 1.61E-3]  [  22  -64 100]
 SS   221-1  3.8750  [   0 1.00000 5.4E-10 1.67E-3]  [  30  -64  50]
 SS   222-1  3.8760  [   0 1.00000 4.8E-10 1.94E-3]  [  22  -62 100]
 SS   223-1  3.8780  [   0 1.00000 4.7E-10 2.02E-3]  [  28  -62  50]
 SS   224-1  3.8790  [   0 1.00000 4.2E-10 2.27E-3]  [  21  -61 100]
 SS   225-1  3.8810  [   0 1.00000 4.1E-10 2.22E-3]  [  27  -61   0]
 SS   226-1  3.8820  [   0 1.00000 3.6E-10 2.55E-3]  [  19  -60 100]
 SS   227-1  3.8830  [   0 1.00000 3.6E-10 2.60E-3]  [  26  -60   0]
 SS   228-1  3.8850  [   0 1.00000 3.1E-10 3.02E-3]  [  18  -58   0]
 SS   229-1  3.8860  [   0 1.00000 3.1E-10 3.06E-3]  [  25  -58 100]
 SS   230-1  3.8870  [   0 1.00000 2.7E-10 3.31E-3]  [  18  -57   0]
 SS   231-1  3.8889  [   0 1.00000 2.7E-10 3.34E-3]  [  24  -57  50]
 SS   232-1  3.8899  [   0 1.00000 2.4E-10 3.91E-3]  [  17  -55   0]
 SS   233-1  3.8909  [   0 1.00000 2.4E-10 3.80E-3]  [  23  -56   0]
 SS   234-1  3.8919  [   0 1.00000 2.1E-10 4.40E-3]  [  16  -54   0]
 SS   235-1  3.8940  [   0 1.00000 2.1E-10 4.58E-3]  [  21  -54  50]
 SS   236-1  3.8950  [   0 1.00000 1.8E-10 5.07E-3]  [  17  -53   0]
 SS   237-1  3.8960  [   0 1.00000 1.8E-10 5.20E-3]  [  20  -53   0]
 SS   238-1  3.8970  [   0 1.00000 1.6E-10 5.81E-3]  [  16  -51   0]
 SS   239-1  3.8990  [   0 1.00000 1.5E-10 5.97E-3]  [  19  -51  50]
 SS   240-1  3.9000  [   0 1.00000 1.3E-10 6.74E-3]  [  15  -50 100]
 SS   241-1  3.9010  [   0 1.00000 1.3E-10 6.41E-3]  [  19  -50 100]
 SS   242-1  3.9020  [   0 1.00000 1.2E-10 7.54E-3]  [  13  -49   0]
 SS   243-1  3.9030  [   0 1.00000 1.2E-10 7.33E-3]  [  18  -49   0]
 SS   244-1  3.9040  [   0 1.00000 1.0E-10 9.22E-3]  [  12  -47   0]
 SS   245-1  3.9059  [   0 1.00000 1.0E-10 8.92E-3]  [  17  -47   0]
 SS   246-1  3.9069  [   0 1.00000 9.0E-11 1.03E-2]  [  12  -46   0]
 SS   247-1  3.9079  [   0 1.00000 9.3E-11 1.01E-2]  [  16  -46 100]
 SS   248-1  3.9089  [   0 1.00000 7.9E-11 1.16E-2]  [  12  -45 100]
 SS   249-1  3.9099  [   0 1.00000 8.1E-11 1.16E-2]  [  15  -44 100]
 SS   250-1s 3.9130  [   0 1.00000 6.9E-11 1.40E-2]  [  11  -43   0]
