
 ----------------------------------------------
             Copyright (C), 2013
            Mahdi Esmaily Moghadam

      Multi-Physics Finite Element Solver
                  (MUPFES v8)
 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 10-28-2017

 Running sequentially
 Number of meshes: 1
 Reading mesh <patch>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <patch>
 Number of available faces: 4
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/x0.vtp>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/x1.vtp>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/y0.vtp>
 <VTK XML Parser> Loading file <./mesh/tri/mesh-surfaces/y1.vtp>
 Number of nodes: 494
 Number of elements: 906
 Mesh data imported successfully
 Domain size X: 0.000000 2.0000E1
 Domain size Y: 0.000000 2.0000E1
 Domain size Z: 0.000000 0.000000
 Number of equations: 1
 Number of imposed BC for equation <shell>: 4
 Configuration is completed successfully
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 8658
 Initializing state variables to zero
Volume of domain 3.9999E2

----------------------------------------------------------
Eq     N-i     T      dB   Ri/R0    R/Ri     lsIt  dB  %t
----------------------------------------------------------
New time step size: 1.000E-1
SH    48-1  2.5800  [   0 2.88E-3 6.54E-7]  [  17 -142   8]
SH    48-2  2.5910  [ -35 4.96E-5 9.78E-7]  [  15 -138   9]
SH    48-3  2.6019  [ -55 4.67E-6 7.43E-6]  [  13 -118   0]
SH    48-4  2.6130  [ -75 4.70E-7 7.89E-5]  [  10 -94   0]
SH    49-1  2.6250  [   0 2.83E-3 6.68E-7]  [  17 -142   8]
SH    49-2  2.6360  [ -35 4.82E-5 9.80E-7]  [  15 -138   0]
SH    49-3  2.6480  [ -55 4.53E-6 7.44E-6]  [  13 -118   8]
SH    49-4  2.6590  [ -75 4.56E-7 7.91E-5]  [  10 -94   9]
SH    50-1  2.6700  [   0 2.78E-3 6.74E-7]  [  17 -142   9]
SH    50-2  2.6820  [ -35 4.68E-5 9.80E-7]  [  15 -138   8]
SH    50-3  2.6930  [ -56 4.40E-6 7.45E-6]  [  13 -118   9]
SH    50-4  2.7039  [ -75 4.42E-7 7.93E-5]  [  10 -94   9]
SH    51-1  2.7150  [   0 2.74E-3 6.88E-7]  [  17 -142   9]
SH    51-2  2.7269  [ -35 4.54E-5 9.86E-7]  [  15 -138   8]
SH    51-3  2.7380  [ -56 4.27E-6 7.47E-6]  [  13 -118   9]
