
 ----------------------------------------------

    SimVascular Fluid-Structure Interaction
                  (svFSI v8)

 ----------------------------------------------

 This program comes with ABSOLUTELY NO WARRANTY
 Compiled on 02-24-2019

 Running in parallel with 24 tasks
 Number of meshes: 1
 Reading mesh <msh>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-complete.mesh.vtu>
 Checking IEN array structure for mesh <msh>
 Make sure nodes in elements are arranged 1-4 on
      one face and 5-8 on the opposite face
 Number of available faces: 6
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/X0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/X1sym.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Y0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Y1sym.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Z0.vtp>
 <VTK XML Parser> Loading file <../../mesh/Q1_h0.05/mesh-surfaces/Z1.vtp>
 Number of nodes: 18786
 Number of elements: 15000
 Loading fiber directions
 Mesh data imported successfully
 Domain size X: 0.000000 1.500000
 Domain size Y: 0.000000 2.500E-1
 Domain size Z: 0.000000 5.000000
 Number of equations: 1
 Using preconditioner: Trilinos-ILUT
 Number of imposed BC for equation <vms_struct>: 5
 Configuration is completed successfully
 ParMETIS partitioned the mesh by cutting 2773 elements
 Constructing stiffness matrix sparse structure
 Total number of non-zeros in the LHS matrix: 465966
 Initializing state variables to zero
 Volume of domain 1.874999
 Area of face <X0> is 1.249999
 Area of face <X1s> is 1.250000
 Area of face <Y0> is 7.500000
 Area of face <Y1s> is 7.500000
 Area of face <Z0> is 3.749E-1
 Area of face <Z1> is 3.749E-1

----------------------------------------------------------
Eq     N-i     T      dB   Ri/R0    R/Ri     lsIt  dB  %t
----------------------------------------------------------
 New time step size: 1.000E-4
ST    36-1  2.80E2  [   0 5.03E-1 9.64E-7]  [ 171 -10  93]
ST    36-2  2.82E2  [ -17 7.02E-2 9.40E-7]  [ 146 -33  92]
ST    36-3  2.84E2  [ -96 7.49E-6 9.38E-7]  [ 150 -38  92]
ST    36-4  2.87E2  [-209 1.6E-11 9.79E-7]  [ 191 -25  94]
ST    37-1  2.89E2  [   0 5.24E-1 9.87E-7]  [ 168  -9  93]
ST    37-2  2.91E2  [ -14 9.37E-2 9.23E-7]  [ 144 -33  92]
ST    37-3  2.93E2  [ -90 1.49E-5 9.94E-7]  [ 148 -36  92]
ST    37-4  2.95E2  [-207 2.0E-11 9.97E-7]  [ 189 -27  94]
ST    38-1  2.98E2  [   0 5.51E-1 9.62E-7]  [ 161  -3  93]
ST    38-2  3.00E2  [ -14 1.04E-1 9.76E-7]  [ 142 -32  92]
ST    38-3  3.02E2  [ -89 1.91E-5 9.72E-7]  [ 148 -38  92]
ST    38-4  3.04E2  [-207 2.3E-11 9.08E-7]  [ 195 -27  94]
ST    39-1  3.06E2  [   0 5.81E-1 9.62E-7]  [ 166  -6  93]
ST    39-2  3.08E2  [ -15 9.70E-2 9.95E-7]  [ 142 -31  92]
ST    39-3  3.10E2  [ -91 1.61E-5 9.87E-7]  [ 144 -39  92]
ST    39-4  3.13E2  [-208 2.1E-11 9.74E-7]  [ 192 -28  94]
ST    40-1  3.15E2  [   0 6.05E-1 9.75E-7]  [ 168  -9  93]
ST    40-2  3.17E2  [ -18 7.58E-2 9.14E-7]  [ 142 -31  92]
ST    40-3  3.19E2  [ -96 8.86E-6 9.58E-7]  [ 147 -40  92]
ST    40-4s 3.21E2  [-211 1.6E-11 9.84E-7]  [ 190 -25  94]
ST    41-1  3.25E2  [   0 6.19E-1 9.75E-7]  [ 169  -9  69]
ST    41-2  3.27E2  [ -22 4.91E-2 9.46E-7]  [ 141 -29  92]
